,Name,Team,Team games,Played,Threat per fixture,Threat per game,Threat GW29,Threat GW28,Threat GW27,Threat GW26,Threat GW25,Threat GW24*,Threat GW24,Threat GW23,Threat GW22,Threat GW21,Threat GW20,Threat GW19,Threat GW18,Threat GW17,Threat GW16,Threat GW15,Threat GW14,Threat GW13,Threat GW12,Threat GW11,Threat GW10,Threat GW9,Threat GW8,Threat GW7,Threat GW6,Threat GW5,Threat GW4,Threat GW3,Threat GW2,Threat GW1,Threat GW29 6 - average,Threat GW28 6 - average,Threat GW27 6 - average,Threat GW26 6 - average,Threat GW25 6 - average,Threat GW24* 6 - average,Threat GW24 6 - average,Threat GW23 6 - average,Threat GW22 6 - average,Threat GW21 6 - average,Threat GW20 6 - average,Threat GW19 6 - average,Threat GW18 6 - average,Threat GW17 6 - average,Threat GW16 6 - average,Threat GW15 6 - average,Threat GW14 6 - average,Threat GW13 6 - average,Threat GW12 6 - average,Threat GW11 6 - average,Threat GW10 6 - average,Threat GW9 6 - average,Threat GW8 6 - average,Threat GW7 6 - average,Threat GW6 6 - average
31,Harry Kane,Spurs,29,20,24.0,34.8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,31.0,44.0,65.0,29.0,27.0,48.0,11.0,50.0,30.0,19.0,0.0,19.0,44.0,12.0,31.0,86.0,5.0,38.0,8.0,4.0,95.0,0.0,0.0,0.0,5.166666666666667,12.5,23.333333333333332,23.333333333333332,28.166666666666668,32.666666666666664,40.666666666666664,37.333333333333336,38.333333333333336,32.5,30.833333333333332,26.333333333333332,21.5,27.0,20.666666666666668,20.833333333333332,32.0,32.833333333333336,36.0,30.0,28.666666666666668,39.333333333333336
32,Alexandre Lacazette,Arsenal,28,20,23.785714285714285,33.3,19.0,,0.0,19.0,26.0,,8.0,3.0,70.0,50.0,4.0,56.0,0.0,0.0,0.0,27.0,47.0,60.0,51.0,27.0,68.0,2.0,0.0,0.0,0.0,0.0,69.0,2.0,58.0,0.0,12.5,21.0,21.0,29.333333333333332,26.833333333333332,31.833333333333332,31.833333333333332,30.5,30.0,18.333333333333332,14.5,21.666666666666668,22.333333333333332,30.833333333333332,35.333333333333336,46.666666666666664,42.5,34.666666666666664,24.666666666666668,16.166666666666668,11.666666666666666,11.833333333333334,11.833333333333334,21.5,21.5
33,Callum Wilson,Bournemouth,29,28,23.551724137931036,24.392857142857142,35.0,42.0,45.0,23.0,44.0,,31.0,41.0,14.0,8.0,18.0,9.0,4.0,0.0,6.0,4.0,13.0,10.0,30.0,12.0,2.0,17.0,17.0,84.0,21.0,54.0,19.0,19.0,26.0,35.0,36.666666666666664,37.666666666666664,33.0,26.833333333333332,26.0,20.166666666666668,20.166666666666668,15.666666666666666,8.833333333333334,7.5,6.833333333333333,6.0,6.166666666666667,10.5,12.5,11.833333333333334,14.0,14.666666666666666,27.0,25.5,32.5,35.333333333333336,35.666666666666664,37.166666666666664,29.0
34,Willian Borges Da Silva,Chelsea,29,28,22.655172413793103,23.464285714285715,30.0,0.0,19.0,16.0,0.0,,27.0,36.0,75.0,4.0,10.0,2.0,36.0,44.0,12.0,53.0,2.0,33.0,33.0,23.0,59.0,35.0,11.0,73.0,10.0,4.0,2.0,4.0,4.0,0.0,15.333333333333334,16.333333333333332,28.833333333333332,26.333333333333332,25.333333333333332,25.666666666666668,25.666666666666668,27.166666666666668,28.5,18.0,26.166666666666668,24.833333333333332,30.0,29.5,26.0,33.833333333333336,30.833333333333332,32.333333333333336,39.0,35.166666666666664,32.0,22.5,17.333333333333332,16.166666666666668,4.0
35,Wesley Moraes,Aston Villa,28,21,22.571428571428573,30.095238095238095,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,54.0,25.0,12.0,52.0,4.0,12.0,4.0,25.0,39.0,20.0,10.0,24.0,30.0,123.0,4.0,42.0,24.0,43.0,37.0,31.0,17.0,0.0,0.0,0.0,9.0,13.166666666666666,15.166666666666666,15.166666666666666,23.833333333333332,24.5,26.5,18.166666666666668,18.166666666666668,22.666666666666668,17.333333333333332,18.333333333333332,20.333333333333332,24.666666666666668,41.0,35.166666666666664,38.833333333333336,41.166666666666664,44.333333333333336,45.5,30.166666666666668,32.333333333333336
36,Jack Grealish,Aston Villa,28,26,22.464285714285715,24.192307692307693,2.0,,22.0,23.0,52.0,,34.0,31.0,12.0,23.0,22.0,15.0,45.0,17.0,41.0,0.0,32.0,52.0,0.0,0.0,0.0,86.0,43.0,19.0,6.0,10.0,20.0,11.0,11.0,0.0,27.333333333333332,29.0,29.0,29.166666666666668,29.0,22.833333333333332,22.833333333333332,24.666666666666668,22.333333333333332,27.166666666666668,23.333333333333332,25.0,31.166666666666668,23.666666666666668,20.833333333333332,14.0,28.333333333333332,30.166666666666668,24.666666666666668,25.666666666666668,27.333333333333332,30.666666666666668,18.166666666666668,12.833333333333334,9.666666666666666
37,Ayoze Perez,Leicester,29,25,22.275862068965516,25.84,0.0,63.0,0.0,24.0,4.0,,67.0,37.0,0.0,83.0,4.0,0.0,3.0,0.0,0.0,12.0,29.0,55.0,11.0,12.0,129.0,10.0,4.0,23.0,21.0,8.0,0.0,4.0,31.0,12.0,26.333333333333332,32.5,22.0,35.833333333333336,32.5,31.833333333333332,31.833333333333332,21.166666666666668,15.0,15.0,3.1666666666666665,7.333333333333333,16.5,17.833333333333332,19.833333333333332,41.333333333333336,41.0,36.833333333333336,31.5,33.166666666666664,32.5,11.0,10.0,14.5,12.666666666666666
38,David Silva,Man City,28,19,22.25,32.78947368421053,0.0,,0.0,25.0,0.0,,0.0,55.0,37.0,0.0,0.0,0.0,0.0,0.0,62.0,26.0,36.0,6.0,0.0,79.0,59.0,34.0,28.0,0.0,89.0,11.0,15.0,44.0,0.0,17.0,13.333333333333334,19.5,19.5,19.5,15.333333333333334,15.333333333333334,15.333333333333334,15.333333333333334,6.166666666666667,10.333333333333334,14.666666666666666,20.666666666666668,21.666666666666668,21.666666666666668,34.833333333333336,34.333333333333336,35.666666666666664,34.333333333333336,33.333333333333336,48.166666666666664,36.833333333333336,29.5,31.166666666666668,26.5,29.333333333333332
39,Matt Doherty,Wolves,29,27,21.896551724137932,23.51851851851852,6.0,34.0,63.0,4.0,53.0,,6.0,4.0,18.0,52.0,0.0,23.0,41.0,10.0,23.0,2.0,37.0,21.0,48.0,39.0,35.0,4.0,0.0,33.0,33.0,36.0,0.0,10.0,0.0,0.0,27.666666666666668,27.333333333333332,24.666666666666668,22.833333333333332,22.166666666666668,17.166666666666668,17.166666666666668,23.0,24.0,24.833333333333332,16.5,22.666666666666668,22.333333333333332,23.5,28.333333333333332,30.333333333333332,30.666666666666668,24.5,26.5,24.0,23.5,17.666666666666668,18.666666666666668,18.666666666666668,13.166666666666666
40,James Maddison,Leicester,29,28,21.862068965517242,22.642857142857142,23.0,2.0,15.0,8.0,16.0,,31.0,42.0,0.0,35.0,7.0,2.0,7.0,26.0,47.0,17.0,27.0,35.0,34.0,10.0,25.0,35.0,21.0,0.0,44.0,21.0,29.0,46.0,16.0,13.0,15.833333333333334,19.0,18.666666666666668,22.0,21.833333333333332,19.5,19.5,15.5,12.833333333333334,20.666666666666668,17.666666666666668,21.0,26.5,31.0,28.333333333333332,24.666666666666668,27.666666666666668,26.666666666666668,20.833333333333332,22.5,24.333333333333332,25.0,26.833333333333332,26.0,28.166666666666668
41,Oliver McBurnie,Sheffield Utd,28,26,21.571428571428573,23.23076923076923,27.0,,104.0,66.0,24.0,,11.0,69.0,21.0,35.0,0.0,56.0,17.0,4.0,0.0,42.0,7.0,17.0,0.0,0.0,0.0,6.0,8.0,42.0,0.0,8.0,2.0,21.0,13.0,4.0,50.166666666666664,49.166666666666664,49.166666666666664,37.666666666666664,26.666666666666668,32.0,32.0,33.0,22.166666666666668,18.666666666666668,19.833333333333332,21.0,14.5,11.666666666666666,11.0,11.0,5.0,5.166666666666667,9.333333333333334,9.333333333333334,10.666666666666666,11.0,13.5,14.333333333333334,8.0
42,Bamidele Alli,Spurs,29,22,21.344827586206897,28.136363636363637,41.0,58.0,0.0,67.0,4.0,,74.0,11.0,10.0,31.0,49.0,38.0,0.0,22.0,15.0,56.0,69.0,4.0,0.0,17.0,13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.666666666666664,35.666666666666664,27.666666666666668,32.833333333333336,29.833333333333332,35.5,35.5,23.166666666666668,25.0,25.833333333333332,30.0,33.333333333333336,27.666666666666668,27.666666666666668,26.833333333333332,26.5,23.833333333333332,12.333333333333334,11.666666666666666,11.666666666666666,8.833333333333334,6.666666666666667,0.0,0.0,0.0
43,Todd Cantwell,Norwich,29,29,21.24137931034483,21.24137931034483,2.0,10.0,0.0,8.0,6.0,,40.0,32.0,29.0,60.0,0.0,17.0,17.0,19.0,19.0,4.0,41.0,39.0,6.0,0.0,11.0,6.0,49.0,52.0,28.0,33.0,8.0,37.0,41.0,2.0,11.0,16.0,19.166666666666668,29.166666666666668,27.833333333333332,29.666666666666668,29.666666666666668,25.833333333333332,23.666666666666668,22.0,12.666666666666666,19.5,23.166666666666668,21.333333333333332,18.166666666666668,16.833333333333332,17.166666666666668,18.5,20.666666666666668,24.333333333333332,29.833333333333332,29.333333333333332,34.5,33.166666666666664,24.833333333333332
44,Lucas Rodrigues Moura da Silva,Spurs,29,27,21.20689655172414,22.77777777777778,12.0,43.0,29.0,42.0,2.0,,20.0,43.0,32.0,41.0,10.0,21.0,2.0,43.0,33.0,0.0,0.0,41.0,15.0,11.0,0.0,24.0,26.0,0.0,2.0,0.0,0.0,25.0,66.0,32.0,24.666666666666668,29.833333333333332,28.0,30.0,24.666666666666668,27.833333333333332,27.833333333333332,24.833333333333332,24.833333333333332,25.0,18.166666666666668,16.5,19.833333333333332,22.0,16.666666666666668,11.166666666666666,15.166666666666666,19.5,12.666666666666666,10.5,8.666666666666666,8.666666666666666,8.833333333333334,15.5,20.833333333333332
45,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,28,24,21.035714285714285,24.541666666666668,0.0,,21.0,12.0,0.0,,21.0,2.0,30.0,2.0,0.0,30.0,35.0,0.0,26.0,63.0,26.0,0.0,37.0,39.0,63.0,10.0,3.0,2.0,39.0,0.0,28.0,4.0,61.0,35.0,9.333333333333334,14.333333333333334,14.333333333333334,11.166666666666666,9.166666666666666,14.166666666666666,14.166666666666666,16.5,16.166666666666668,15.5,25.666666666666668,30.0,25.0,25.333333333333332,31.833333333333332,38.0,29.166666666666668,25.333333333333332,25.666666666666668,26.0,19.5,13.666666666666666,12.666666666666666,22.333333333333332,27.833333333333332
46,Anwar El Ghazi,Aston Villa,28,25,20.928571428571427,23.44,0.0,,2.0,62.0,4.0,,8.0,8.0,49.0,0.0,28.0,6.0,35.0,8.0,37.0,0.0,0.0,37.0,13.0,17.0,0.0,36.0,61.0,30.0,9.0,11.0,0.0,74.0,43.0,8.0,14.0,22.166666666666668,22.166666666666668,21.833333333333332,16.166666666666668,16.5,16.5,21.0,21.0,19.0,19.0,14.333333333333334,19.5,15.833333333333334,17.333333333333332,11.166666666666666,17.166666666666668,27.333333333333332,26.166666666666668,25.5,24.5,24.5,30.833333333333332,27.833333333333332,24.166666666666668
47,Troy Deeney,Watford,29,18,20.79310344827586,33.5,31.0,40.0,6.0,21.0,0.0,,70.0,94.0,46.0,6.0,117.0,17.0,77.0,0.0,20.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,28.0,38.5,39.5,39.5,55.5,58.333333333333336,58.333333333333336,59.5,43.833333333333336,39.5,40.166666666666664,20.666666666666668,18.166666666666668,5.333333333333333,5.333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,6.166666666666667,7.666666666666667
48,Nicolas Pepe,Arsenal,28,24,19.857142857142858,23.166666666666668,48.0,,21.0,39.0,0.0,,6.0,47.0,23.0,26.0,0.0,2.0,0.0,3.0,27.0,47.0,0.0,6.0,0.0,0.0,13.0,19.0,8.0,23.0,70.0,5.0,75.0,39.0,9.0,0.0,26.833333333333332,22.666666666666668,22.666666666666668,23.5,17.0,17.333333333333332,17.333333333333332,16.333333333333332,9.0,9.666666666666666,13.166666666666666,13.166666666666666,13.833333333333334,13.833333333333334,13.333333333333334,11.0,6.333333333333333,7.666666666666667,10.5,22.166666666666668,23.0,33.333333333333336,36.666666666666664,36.833333333333336,33.0
49,Daniel James,Man Utd,29,27,19.724137931034484,21.185185185185187,38.0,0.0,54.0,2.0,8.0,,43.0,2.0,18.0,4.0,26.0,0.0,0.0,47.0,19.0,14.0,20.0,11.0,37.0,3.0,4.0,0.0,19.0,18.0,8.0,6.0,68.0,66.0,20.0,17.0,24.166666666666668,18.166666666666668,21.166666666666668,12.833333333333334,16.833333333333332,15.5,15.5,8.333333333333334,15.833333333333334,16.0,17.666666666666668,16.666666666666668,18.5,24.666666666666668,17.333333333333332,14.833333333333334,12.5,12.333333333333334,13.5,8.666666666666666,9.166666666666666,19.833333333333332,30.833333333333332,31.0,30.833333333333332
50,Abdoulaye Doucoure,Watford,29,28,19.20689655172414,19.892857142857142,40.0,25.0,27.0,22.0,28.0,,0.0,15.0,53.0,19.0,20.0,0.0,8.0,13.0,19.0,6.0,10.0,21.0,32.0,24.0,9.0,20.0,13.0,9.0,0.0,33.0,22.0,61.0,6.0,2.0,23.666666666666668,19.5,24.166666666666668,22.833333333333332,22.5,17.833333333333332,17.833333333333332,19.166666666666668,18.833333333333332,13.166666666666666,11.0,9.333333333333334,12.833333333333334,16.833333333333332,18.666666666666668,17.0,19.333333333333332,19.833333333333332,17.833333333333332,12.5,14.0,16.166666666666668,23.0,21.833333333333332,20.666666666666668
51,Miguel Almiron,Newcastle,29,28,18.96551724137931,19.642857142857142,54.0,63.0,2.0,2.0,12.0,,2.0,2.0,28.0,8.0,32.0,4.0,36.0,0.0,28.0,9.0,5.0,3.0,30.0,51.0,17.0,8.0,29.0,0.0,36.0,2.0,24.0,36.0,6.0,21.0,22.5,13.833333333333334,8.0,9.0,14.0,12.666666666666666,12.666666666666666,18.333333333333332,18.0,18.0,18.166666666666668,13.666666666666666,13.5,12.5,21.0,19.166666666666668,19.0,23.0,22.5,23.5,15.333333333333334,16.5,21.166666666666668,17.333333333333332,20.833333333333332
52,Michail Antonio,West Ham,29,15,18.82758620689655,36.4,35.0,46.0,4.0,26.0,67.0,0.0,41.0,0.0,0.0,0.0,16.0,40.0,,34.0,27.0,0.0,54.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0.0,29.666666666666668,30.666666666666668,23.0,22.333333333333332,18.0,9.5,16.166666666666668,15.0,19.5,19.5,28.5,33.166666666666664,26.5,26.5,20.833333333333332,16.333333333333332,16.333333333333332,7.333333333333333,0.0,0.0,0.0,0.0,9.0,18.666666666666668,18.666666666666668
53,Harry Wilson,Bournemouth,29,23,18.724137931034484,23.608695652173914,0.0,0.0,18.0,25.0,26.0,,73.0,0.0,17.0,4.0,28.0,28.0,0.0,0.0,0.0,6.0,58.0,10.0,35.0,65.0,21.0,12.0,2.0,0.0,17.0,15.0,18.0,25.0,40.0,0.0,23.666666666666668,23.666666666666668,26.5,24.166666666666668,24.666666666666668,25.0,25.0,12.833333333333334,12.833333333333334,10.0,10.333333333333334,15.333333333333334,12.333333333333334,18.166666666666668,29.0,32.5,33.5,24.166666666666668,22.5,19.5,11.166666666666666,10.666666666666666,12.833333333333334,19.166666666666668,19.166666666666668
54,Nathan Redmond,Southampton,29,23,18.344827586206897,23.130434782608695,0.0,0.0,0.0,0.0,19.0,,26.0,3.0,4.0,59.0,8.0,38.0,10.0,0.0,34.0,46.0,17.0,30.0,2.0,2.0,29.0,28.0,9.0,51.0,36.0,0.0,0.0,41.0,11.0,29.0,7.5,8.0,8.666666666666666,18.5,19.833333333333332,23.0,23.0,20.333333333333332,19.833333333333332,24.833333333333332,22.666666666666668,24.166666666666668,22.833333333333332,21.5,21.833333333333332,21.0,18.0,16.666666666666668,20.166666666666668,25.833333333333332,25.5,20.666666666666668,22.833333333333332,23.166666666666668,19.5
55,Jay Rodriguez,Burnley,29,28,18.103448275862068,18.75,85.0,46.0,61.0,38.0,38.0,,17.0,13.0,0.0,26.0,18.0,4.0,17.0,0.0,30.0,2.0,9.0,1.0,0.0,10.0,42.0,5.0,17.0,19.0,0.0,0.0,17.0,0.0,10.0,0.0,47.5,35.5,27.833333333333332,22.0,18.666666666666668,13.0,13.0,13.0,10.833333333333334,15.833333333333334,11.833333333333334,10.333333333333334,9.833333333333334,7.0,8.666666666666666,10.666666666666666,11.166666666666666,12.5,15.5,15.5,13.833333333333334,9.666666666666666,8.833333333333334,7.666666666666667,4.5
56,Adama Traore,Wolves,29,28,17.103448275862068,17.714285714285715,4.0,10.0,1.0,27.0,24.0,,22.0,20.0,6.0,8.0,8.0,57.0,46.0,57.0,50.0,8.0,6.0,14.0,12.0,6.0,30.0,1.0,26.0,8.0,29.0,0.0,2.0,8.0,6.0,0.0,14.666666666666666,17.333333333333332,16.666666666666668,17.833333333333332,14.666666666666666,20.166666666666668,20.166666666666668,24.166666666666668,30.333333333333332,37.666666666666664,37.666666666666664,37.333333333333336,30.166666666666668,24.5,16.0,12.666666666666666,11.5,14.833333333333334,13.833333333333334,16.666666666666668,15.666666666666666,11.0,12.166666666666666,8.833333333333334,7.5
57,Ismaila Sarr,Watford,29,19,16.96551724137931,25.894736842105264,28.0,72.0,0.0,0.0,0.0,,0.0,22.0,20.0,29.0,83.0,4.0,41.0,26.0,57.0,10.0,44.0,18.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,18.0,0.0,8.0,0.0,0.0,16.666666666666668,15.666666666666666,7.0,11.833333333333334,25.666666666666668,26.333333333333332,26.333333333333332,33.166666666666664,33.833333333333336,40.0,36.833333333333336,30.333333333333332,32.666666666666664,25.833333333333332,21.5,12.0,10.333333333333334,3.3333333333333335,2.0,2.0,5.0,5.0,6.333333333333333,6.0,4.333333333333333
58,Lys Mousset,Sheffield Utd,28,23,16.857142857142858,20.52173913043478,0.0,,0.0,20.0,29.0,,19.0,12.0,24.0,2.0,46.0,22.0,3.0,2.0,29.0,12.0,29.0,11.0,62.0,35.0,17.0,41.0,12.0,2.0,19.0,24.0,0.0,0.0,0.0,0.0,13.333333333333334,17.333333333333332,17.333333333333332,17.666666666666668,22.0,20.833333333333332,20.833333333333332,18.166666666666668,16.5,17.333333333333332,19.0,16.166666666666668,14.333333333333334,24.166666666666668,29.666666666666668,27.666666666666668,32.5,29.666666666666668,28.166666666666668,21.0,19.166666666666668,16.333333333333332,9.5,7.5,7.166666666666667
59,Joelinton Cassio Apolinario de Lira,Newcastle,29,29,16.551724137931036,16.551724137931036,20.0,0.0,13.0,24.0,31.0,,8.0,8.0,0.0,23.0,36.0,21.0,18.0,5.0,24.0,4.0,0.0,13.0,41.0,5.0,17.0,6.0,6.0,2.0,35.0,6.0,38.0,40.0,12.0,24.0,16.0,14.0,14.0,15.666666666666666,17.666666666666668,16.0,16.0,17.666666666666668,17.166666666666668,21.166666666666668,18.0,12.0,10.666666666666666,14.5,14.5,13.333333333333334,13.666666666666666,14.666666666666666,12.833333333333334,11.833333333333334,12.0,15.5,21.166666666666668,22.166666666666668,25.833333333333332
60,Ashley Barnes,Burnley,29,19,16.344827586206897,24.94736842105263,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,6.0,0.0,8.0,28.0,0.0,0.0,20.0,46.0,37.0,18.0,37.0,0.0,12.0,6.0,54.0,1.0,5.0,23.0,81.0,89.0,0.0,0.0,0.0,0.5,1.5,1.5,1.5,2.8333333333333335,7.5,7.5,7.0,9.333333333333334,17.0,21.833333333333332,20.166666666666668,26.333333333333332,26.333333333333332,25.0,18.333333333333332,21.166666666666668,18.333333333333332,13.0,16.833333333333332,28.333333333333332,42.166666666666664
61,Shane Long,Southampton,29,19,16.24137931034483,24.789473684210527,51.0,24.0,39.0,24.0,27.0,,32.0,25.0,7.0,7.0,0.0,0.0,64.0,24.0,51.0,35.0,55.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.833333333333336,28.5,25.666666666666668,20.333333333333332,16.333333333333332,11.833333333333334,11.833333333333334,17.166666666666668,17.0,24.333333333333332,29.0,38.166666666666664,38.833333333333336,28.166666666666668,24.166666666666668,15.666666666666666,9.833333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
62,Christian Benteke,Crystal Palace,29,20,15.689655172413794,22.75,16.0,50.0,38.0,70.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,75.0,0.0,0.0,2.0,8.0,0.0,19.0,2.0,17.0,2.0,0.0,19.0,39.0,1.0,2.0,21.0,2.0,33.166666666666664,30.5,22.166666666666668,15.833333333333334,4.166666666666667,0.0,0.0,7.833333333333333,20.333333333333332,20.333333333333332,20.333333333333332,20.666666666666668,22.0,14.166666666666666,4.833333333333333,5.166666666666667,8.0,8.0,6.666666666666667,9.833333333333334,13.166666666666666,13.0,10.5,13.666666666666666,14.0
63,Theo Walcott,Everton,29,21,15.689655172413794,21.666666666666668,6.0,0.0,0.0,0.0,45.0,,15.0,39.0,21.0,18.0,12.0,0.0,0.0,0.0,40.0,0.0,0.0,26.0,26.0,6.0,54.0,102.0,0.0,0.0,30.0,9.0,0.0,6.0,0.0,0.0,11.0,16.5,20.0,23.0,25.0,17.5,17.5,15.0,8.5,11.666666666666666,8.666666666666666,6.666666666666667,11.0,15.333333333333334,16.333333333333332,18.666666666666668,35.666666666666664,35.666666666666664,31.333333333333332,32.0,32.5,23.5,7.5,7.5,7.5
64,David McGoldrick,Sheffield Utd,28,21,15.678571428571429,20.904761904761905,2.0,,0.0,0.0,0.0,,0.0,0.0,4.0,7.0,0.0,2.0,16.0,72.0,33.0,4.0,54.0,31.0,9.0,23.0,64.0,4.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,8.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.8333333333333333,2.1666666666666665,2.1666666666666665,4.833333333333333,16.833333333333332,21.666666666666668,21.166666666666668,30.166666666666668,35.0,33.833333333333336,25.666666666666668,30.833333333333332,30.833333333333332,21.833333333333332,16.666666666666668,15.166666666666666,20.166666666666668,9.5,8.833333333333334,17.666666666666668,19.0
65,Ryan Fraser,Bournemouth,29,28,15.172413793103448,15.714285714285714,40.0,0.0,0.0,31.0,32.0,,3.0,2.0,6.0,19.0,0.0,38.0,2.0,37.0,2.0,4.0,2.0,20.0,40.0,40.0,29.0,8.0,18.0,0.0,0.0,7.0,20.0,0.0,35.0,5.0,17.666666666666668,11.333333333333334,12.333333333333334,15.5,10.333333333333334,11.333333333333334,11.333333333333334,11.166666666666666,17.0,16.333333333333332,13.833333333333334,14.166666666666666,11.166666666666666,17.5,18.0,22.5,23.166666666666668,25.833333333333332,22.5,15.833333333333334,10.333333333333334,8.833333333333334,7.5,10.333333333333334,11.166666666666666
66,John Fleck,Sheffield Utd,28,25,14.821428571428571,16.6,6.0,,30.0,22.0,8.0,,0.0,37.0,19.0,2.0,0.0,36.0,0.0,36.0,0.0,20.0,17.0,37.0,7.0,19.0,2.0,10.0,17.0,24.0,2.0,63.0,0.0,0.0,1.0,0.0,17.166666666666668,19.333333333333332,19.333333333333332,14.666666666666666,11.0,15.666666666666666,15.666666666666666,15.666666666666666,15.5,12.333333333333334,15.333333333333334,18.166666666666668,18.333333333333332,19.5,16.666666666666668,17.0,15.333333333333334,15.333333333333334,13.166666666666666,12.333333333333334,19.666666666666668,19.333333333333332,17.666666666666668,15.0,11.0
67,John Lundstram,Sheffield Utd,28,27,14.035714285714286,14.555555555555555,42.0,,2.0,21.0,1.0,,0.0,6.0,24.0,6.0,0.0,1.0,8.0,24.0,1.0,10.0,0.0,42.0,13.0,77.0,22.0,2.0,6.0,38.0,0.0,0.0,4.0,18.0,22.0,3.0,12.0,9.0,9.0,9.666666666666666,6.166666666666667,6.166666666666667,6.166666666666667,7.5,10.5,6.666666666666667,7.333333333333333,7.333333333333333,14.166666666666666,15.0,23.833333333333332,27.333333333333332,26.0,27.0,26.333333333333332,24.166666666666668,11.333333333333334,8.333333333333334,11.0,13.666666666666666,7.833333333333333
68,Gylfi Sigurdsson,Everton,29,26,14.03448275862069,15.653846153846153,0.0,48.0,11.0,21.0,0.0,,0.0,0.0,0.0,0.0,16.0,9.0,11.0,0.0,0.0,0.0,18.0,44.0,39.0,2.0,7.0,14.0,13.0,31.0,17.0,21.0,34.0,4.0,10.0,37.0,13.333333333333334,13.333333333333334,5.333333333333333,3.5,2.6666666666666665,4.166666666666667,4.166666666666667,6.0,6.0,6.0,6.0,6.333333333333333,12.166666666666666,16.833333333333332,17.166666666666668,18.333333333333332,20.666666666666668,19.833333333333332,17.666666666666668,14.0,17.166666666666668,21.666666666666668,20.0,19.5,20.5
69,Yerry Mina,Everton,29,25,13.96551724137931,16.2,0.0,0.0,20.0,8.0,56.0,,11.0,24.0,0.0,4.0,7.0,26.0,22.0,0.0,0.0,2.0,0.0,4.0,34.0,4.0,0.0,34.0,4.0,71.0,4.0,2.0,44.0,24.0,0.0,0.0,15.833333333333334,19.833333333333332,19.833333333333332,17.166666666666668,17.0,12.0,12.0,13.833333333333334,9.833333333333334,9.833333333333334,9.5,8.333333333333334,4.666666666666667,6.666666666666667,7.333333333333333,7.333333333333333,12.666666666666666,13.333333333333334,24.5,19.5,19.166666666666668,26.5,24.833333333333332,24.166666666666668,12.333333333333334
70,Joshua King,Bournemouth,29,19,13.586206896551724,20.736842105263158,0.0,35.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,21.0,41.0,2.0,42.0,0.0,0.0,0.0,0.0,17.0,56.0,19.0,2.0,8.0,37.0,20.0,23.0,2.0,15.0,28.0,22.0,6.5,6.5,0.6666666666666666,0.0,3.5,10.333333333333334,10.333333333333334,10.666666666666666,17.666666666666668,17.666666666666668,17.666666666666668,14.166666666666666,7.333333333333333,9.833333333333334,12.166666666666666,15.333333333333334,15.666666666666666,17.0,23.166666666666668,23.666666666666668,18.166666666666668,15.333333333333334,17.5,20.833333333333332,18.333333333333332
71,Allan Saint-Maximin,Newcastle,29,18,13.551724137931034,21.833333333333332,35.0,7.0,25.0,19.0,61.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,7.0,29.0,30.0,49.0,46.0,3.0,15.0,0.0,11.0,0.0,0.0,2.0,0.0,13.0,24.5,19.5,18.333333333333332,14.166666666666666,11.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,2.8333333333333335,6.0,7.166666666666667,12.0,17.0,25.166666666666668,30.0,27.333333333333332,28.666666666666668,23.833333333333332,20.666666666666668,12.5,4.833333333333333,4.666666666666667,2.1666666666666665,4.333333333333333
72,Dominic Solanke,Bournemouth,29,24,13.413793103448276,16.208333333333332,0.0,0.0,0.0,4.0,0.0,,28.0,4.0,4.0,7.0,32.0,0.0,0.0,49.0,18.0,18.0,30.0,0.0,10.0,0.0,8.0,52.0,8.0,26.0,4.0,22.0,9.0,54.0,2.0,0.0,5.333333333333333,6.0,6.666666666666667,7.833333333333333,12.5,12.5,12.5,7.833333333333333,15.333333333333334,17.666666666666668,19.5,19.166666666666668,19.166666666666668,20.833333333333332,12.666666666666666,11.0,16.666666666666668,13.0,17.333333333333332,16.333333333333332,20.0,20.166666666666668,20.5,19.5,15.166666666666666
