,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj,Creativity GW29adj 6 - average,Creativity GW28adj 6 - average,Creativity GW27adj 6 - average,Creativity GW26adj 6 - average,Creativity GW25adj 6 - average,Creativity GW24adj* 6 - average,Creativity GW24adj 6 - average,Creativity GW23adj 6 - average,Creativity GW22adj 6 - average,Creativity GW21adj 6 - average,Creativity GW20adj 6 - average,Creativity GW19adj 6 - average,Creativity GW18adj 6 - average,Creativity GW17adj 6 - average,Creativity GW16adj 6 - average,Creativity GW15adj 6 - average,Creativity GW14adj 6 - average,Creativity GW13adj 6 - average,Creativity GW12adj 6 - average,Creativity GW11adj 6 - average,Creativity GW10adj 6 - average,Creativity GW9adj 6 - average,Creativity GW8adj 6 - average,Creativity GW7adj 6 - average,Creativity GW6adj 6 - average
337,Craig Cathcart,Watford,29,27,1.1660233661161643,1.2523954673099542,0.09153565451840831,0.15593245169464678,0.24101774785801708,0.0,0.3452165147265076,,0.0,8.968107251294871,0.0,0.0,0.2736741734214222,0.0,0.0,4.677973550839403,9.428172415396057,0.12119122353520431,0.09577407587548635,4.305359769429536,0.23220695754716975,0.14105408309455583,0.5672347736625513,0.08792262011073404,1.2986437723761068,0.9367816365366316,0.0,0.0,0.2469625836120401,0.2634855040142729,1.035649544179523,0.3007813136456211,0.13895039479959662,1.6183789942623406,1.5923902523132325,1.5522206276702297,1.5978329899071335,1.5402969041193824,1.5402969041193824,1.5402969041193824,0.8252746207101375,2.3966366899428135,2.416835227198681,2.3871852109410248,3.104745172512614,3.143446332103809,2.387293087479668,0.9104701471907507,0.9049253799533389,1.1054036627034423,0.5439739738879582,0.5052728142967633,0.4817638004476706,0.4283851021059188,0.4576455827565085,0.41381321139041133,0.3078131575752429
338,James Tomkins,Crystal Palace,29,18,1.1555847537324198,1.8617754365688985,0.0,0.0,0.0,0.23014434315100507,0.7083511485687856,,0.0,0.3153972267350067,0.2677264104523029,1.0062301493710688,0.0,0.2634855040142729,0.1646417224080267,10.427085539714865,0.0,0.08103353909465018,2.935472570065593,16.37290742793791,0.28210816618911166,0.12119122353520431,0.17848427363486857,0.15769861336750335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15641591528663176,0.20898211974246625,0.2536031881511834,0.4213082130463615,0.382950822521194,0.30880654842877525,0.30880654842877525,0.33624683549677964,2.0215282209934227,1.9769071525847055,1.8227077175386357,2.3119531458829012,4.996856799870174,5.016434540500355,3.298785487803745,3.32853286674289,3.341310379121699,2.8520649507774336,0.12324704612111466,0.07622901842292938,0.05603048116706199,0.026283102227917226,0.0,0.0,0.0
339,Ryan Sessegnon,Spurs,29,6,1.1411175861108405,5.515401666202396,0.0,0.0,0.0,0.0,0.0,,2.3994718946540874,0.0,0.0,6.416863083657586,19.814993710691816,2.406250509164969,0.0,0.0,2.0548307990459147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999119824423479,0.3999119824423479,0.3999119824423479,1.4693891630519456,4.7718881148339145,5.17292986636141,5.17292986636141,4.773017883919062,4.773017883919062,5.115489683760047,4.04601250315045,0.7435135513684806,0.3424717998409858,0.3424717998409858,0.3424717998409858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Shane Duffy,Brighton,29,15,1.1172161127420472,2.1599511513012914,0.0,0.0,11.805852476146425,4.827208766424788,0.0,,0.0,0.0,11.852433672276762,0.0,0.48620123456790115,0.0,0.0,0.0,0.0,0.0,0.0,0.7271473412112259,0.6025443696450427,0.6192185534591192,0.0,0.0,0.0,0.0,0.0,0.39139634267541235,0.0,0.1915481517509727,0.7026280107047277,0.19308835065699154,2.7721768737618686,2.7721768737618686,4.747582485807996,2.779940406450258,2.056439151140777,2.056439151140777,2.056439151140777,2.056439151140777,2.056439151140777,0.08103353909465019,0.08103353909465019,0.0,0.12119122353520433,0.22161528514271142,0.32481837738589797,0.32481837738589797,0.32481837738589797,0.32481837738589797,0.20362715385069366,0.10320309224318654,0.06523272377923539,0.06523272377923539,0.09715741573773085,0.21426208418851878,0.24644347596468405
341,Henri Lansbury,Aston Villa,28,9,1.1068734294464266,3.4436062249444386,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6307944534700134,0.0,2.7032369091978814,0.0,0.0,2.361170495229285,0.0,0.0,0.0,0.4116043060200668,23.887931731684105,0.0,0.0,0.0,0.0,0.0,0.35696854726973715,0.0,0.6407495816288582,0.0,0.0,0.0,0.0,0.1051324089116689,0.1051324089116689,0.1051324089116689,0.5556718937779824,0.5556718937779824,0.5556718937779824,0.5556718937779824,0.94920030964953,0.8440679007378611,0.8440679007378611,0.3935284158715475,0.46212913354155866,4.4434510888222425,4.049922672950696,4.049922672950696,4.049922672950696,4.049922672950696,3.981321955280684,0.05949475787828953,0.05949475787828953,0.16628635481643256,0.16628635481643256,0.16628635481643256,0.16628635481643256
342,Christian Kabasele,Watford,29,19,1.0936886862499453,1.6693143105920218,0.27460696355522496,15.593245169464678,0.12050887392900854,0.10026043788187369,0.11507217157550254,,0.0,0.0,0.0,0.11709770456707895,0.1368370867107111,0.11805852476146425,12.41241401468788,0.0,0.27460696355522496,0.0,0.0,0.0,0.3096092767295596,1.1284326647564467,0.48620123456790115,0.17584524022146808,0.3541755742843928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700615602734381,2.654847775475177,0.05597358056439746,0.055405052337409194,0.061501160475548766,0.06199888600654239,0.06199888600654239,2.130734555121189,2.130734555121189,2.1765023823803933,2.15698609828588,2.1341799171674283,2.114503496373851,0.09736937338079743,0.28544148417353854,0.32070719600898456,0.3500147360458959,0.40904399842662803,0.40904399842662803,0.3574424523050348,0.1693703415122937,0.08833680241764348,0.05902926238073213,0.0,0.0
343,Ben Osborn,Sheffield Utd,28,7,1.0781019569456938,4.312407827782775,0.6192185534591192,,3.1080735743380847,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.93099210794297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.528570558739252,0.0,0.0,0.0,0.6212153546328674,0.5180122623896808,0.5180122623896808,0.0,0.0,0.0,0.0,1.9884986846571617,1.9884986846571617,1.9884986846571617,1.9884986846571617,1.9884986846571617,1.9884986846571617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421428426456542,2.421428426456542,2.421428426456542,2.421428426456542
344,Kevin Danso,Southampton,29,6,1.068952768773513,5.16660504907198,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47309584010251005,13.694608259478088,0.0,0.0,0.0,0.40516769547325093,0.0,14.822591493268051,1.604167006109979,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07884930668375167,2.361284016596766,2.361284016596766,2.361284016596766,2.361284016596766,2.428811965842308,2.3499626591585563,2.537959864790217,2.8053210324752134,2.8053210324752134,
345,Henrikh Mkhitaryan,Arsenal,28,3,1.0621133736926327,9.913058154464572,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.429940614395424,2.3389867754197016,0.0,15.970247073578593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9049901023992373,2.2948212316358543,2.2948212316358543,4.956529077232286
346,Daniel Castelo Podence,Wolves,29,4,1.0583422971583663,7.672981654398155,12.131512983706719,0.0,0.0,0.36357367060561296,18.19683996328029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Nampalys Mendy,Leicester,29,5,1.0578735226678198,6.135666431473355,0.41051126013213335,0.0,0.0,0.0,0.0,,14.5795312221231,2.2505289703836207,0.0,0.0,13.43776070472792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498340413709206,2.8050100320844535,2.8050100320844535,2.8050100320844535,5.044636816205774,5.044636816205774,5.044636816205774,2.6147149458519237,2.2396267841213198,2.2396267841213198,2.2396267841213198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Connor Wickham,Crystal Palace,29,6,1.0452777022094577,5.0521755606790455,0.0,0.0,0.0,0.0,0.0,,10.343600194552527,0.47309584010251005,0.0,9.52048525943396,0.0,9.04633563782337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3541755742843928,0.5753608578775127,1.7239333657587546,1.8027826724425065,1.8027826724425065,3.3895302156815,3.3895302156815,4.897252821985394,4.897252821985394,3.17331945622664,3.094470149542888,3.094470149542888,1.507722606303895,1.507722606303895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05902926238073213,0.15492273869365092
349,Danny Welbeck,Watford,29,9,1.0423798494955556,3.3587795150412347,0.27460696355522496,0.0,0.0,0.3007813136456211,0.46028868630201014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637678603322021,2.7153460695136777,16.159483230256896,0.0,0.0,0.0,9.13416413916146,0.9205773726040203,0.0,0.17261282725047603,0.12684499999127188,0.12684499999127188,0.12684499999127188,0.07671478105033502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04396131005536702,0.4965189883076466,3.189766193350463,3.189766193350463,3.189766193350463,3.189766193350463,4.668165573155339,4.369037457003729,1.6757902519609134
350,Kurt Zouma,Chelsea,29,22,1.032922237622619,1.361579313229816,0.3452165147265076,0.0,0.0,0.3615266217870256,0.0,,0.0,0.0,0.0,10.326825101832991,1.3386320522615143,0.2873222276264591,0.2637678603322021,2.5930732510288057,2.071299088359046,0.7526039769089112,1.6687415254237283,0.6307944534700134,1.1899635087393081,0.7723534026279661,0.6849435996819716,1.399454640468227,0.2873222276264591,0.0,0.4677973550839404,1.7564655685061843,0.3541755742843928,1.3158394261006283,0.36357367060561296,0.7230532435740512,0.11779052275225554,0.06025443696450427,0.06025443696450427,1.7813919539366694,1.944242859015751,1.9921298969534942,1.9921298969534942,2.036091207008861,2.4682700821803287,2.8134865969068366,1.2177830760861565,1.2728013216131921,1.3300466925871177,1.484412633988302,1.1809593259214957,0.9499000778086497,1.0577085217352025,0.8274719721023244,0.7223395631906554,0.6019785375814274,0.7659972318944638,0.7108692276615339,0.6969333586002674,0.7096419324301264,0.8301508063591349
351,Aymeric Laporte,Man City,28,7,1.0281498990997568,4.112599596399027,0.0,,0.7271473412112259,2.9861690454950924,0.0,,2.5972875447522137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013021894093684,19.691149999999997,1.4946845418824786,0.7904565120428187,1.0517673219097554,1.0517673219097554,1.0517673219097554,0.930576098374551,0.43288125745870226,0.43288125745870226,0.43288125745870226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08355036490156141,3.3654086982348943,3.6145227885486406,3.746265540555777
352,Neil Taylor,Aston Villa,28,10,1.0191978232543546,2.853753905112193,0.0,,0.0,0.0,0.0,,0.0,0.0,2.3654792005125502,1.5655853707016494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1709770456707895,0.0,0.0,0.0,0.0,0.7827926853508247,1.6956005995312515,3.4253115521855473,1.9222487448865746,1.035649544179523,13.694668106995879,0.8792262011073404,0.0,0.39424653341875837,0.39424653341875837,0.6551774285356999,0.6551774285356999,0.6551774285356999,0.6551774285356999,0.6551774285356999,0.6551774285356999,0.26093089511694156,0.0,0.0,0.0,0.1951628409451316,0.1951628409451316,0.1951628409451316,0.1951628409451316,0.1951628409451316,0.32562828850360237,0.413065547480346,0.9839508061779373,1.3043255969923664,1.47693385435562,3.7593785388549334,3.7754507914810187
353,Scott Dann,Crystal Palace,29,9,1.0059076968401361,3.241258134262661,9.944050058835064,0.0,8.479048704013376,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20052087576374739,0.0,0.0,10.078455823891868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3541755742843928,0.11507217157550254,3.07051646047474,1.4131747840022293,1.4131747840022293,0.0,0.0,0.0,0.0,0.0,0.033420145960624564,0.033420145960624564,0.033420145960624564,1.713162783275936,1.713162783275936,1.713162783275936,1.6797426373153115,1.6797426373153115,1.6797426373153115,0.0,0.0,0.0,0.0,0.0,0.0,0.05902926238073213,0.07820795764331588
354,Issa Diop,West Ham,29,23,1.0050013124020505,1.267175567811281,9.54890863946547,0.0,0.15593245169464678,0.3153972267350067,0.3007813136456211,0.15593245169464678,0.12119122353520431,0.0,0.0,0.0,0.24238244707040862,0.0,,0.0,0.0,0.0,0.0,0.08792262011073404,0.09784908566885309,1.5640963628762539,0.7083511485687856,0.0,1.739177435849758,0.24310061728395058,0.8435621175030598,0.2736741734214222,0.8514255110062892,0.19308835065699154,11.229169042769852,0.47309584010251005,1.7461586805392315,0.17487244455085427,0.17487244455085427,0.14888370260174646,0.09631749814591202,0.08658435371670996,0.06059561176760216,0.04039707451173477,0.04039707451173477,0.04039707451173477,0.04039707451173477,0.014653770018455673,0.030961950963264522,0.030961950963264522,0.29164467810930683,0.40970320287077105,0.40970320287077105,0.6995661088457307,0.7254291083746002,0.8497146136803013,0.6346442487711627,0.65848997584408,0.6906713676202453,2.272336635440261,2.3106691725766875
355,Edward Nketiah,Arsenal,28,5,1.0041917754327694,5.623473942423509,9.836792149866188,,2.071299088359046,3.9514013377926416,0.09784908566885309,,0.0,12.160028050430817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.686228285352924,3.046762927041893,3.046762927041893,2.7015464123153854,2.0429795226832783,2.0266713417384694,2.0266713417384694,2.0266713417384694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Jarrod Bowen,West Ham,29,4,1.0020813071999328,7.265089477199513,13.654046933067448,14.46188545719844,0.15593245169464678,0.7884930668375167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Gedson Carvalho Fernandes,Spurs,29,4,1.001356572651108,7.259835151720534,0.0,17.915948798763083,0.0,0.0,0.0,,0.6966208726415093,10.426770935477544,,,,,,,,,,,,,,,,,,,,,,,3.1020949452340987,4.839890101147023,,,,,,,,,,,,,,,,,,,,,,,
358,Dejan Lovren,Liverpool,29,9,0.9898228825429022,3.189429288193796,0.0,6.9511806236516955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.48620123456790115,14.959382304815328,0.5013021894093684,1.9222487448865746,0.6307944534700134,1.2315337803964002,2.022220262546883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1585301039419493,1.1585301039419493,0.0,0.0,0.0,0.0,0.0,0.0,0.08103353909465019,2.574263923230538,2.6578142881320996,2.9781890789465284,3.0833214878581976,3.0833214878581976,3.288577117924264,3.5445802892540947,1.0513499051182065,0.967799540216645,0.6474247494022161,0.5422923404905472,0.33703671042448047,0.0,0.0,0.0,0.0
359,Bjorn Engels,Aston Villa,28,17,0.9808925645279363,1.6155877533401304,0.0,,0.0,9.056029871405606,12.884332716049379,,0.0,0.0,0.0,0.0,0.0,0.0,0.1915481517509727,0.3541755742843928,0.0,0.0,0.0,0.0,0.0,0.15593245169464678,0.15769861336750335,1.5039065682281054,0.23220695754716975,0.39139634267541235,0.2677264104523029,0.6147995093666367,0.8238208906656749,0.3452165147265076,0.48620123456790115,0.0,3.656727097909164,3.656727097909164,3.656727097909164,3.656727097909164,2.14738878600823,0.0,0.0,0.03192469195849545,0.09095395433922758,0.09095395433922758,0.09095395433922758,0.09095395433922758,0.09095395433922758,0.05902926238073213,0.0259887419491078,0.05227184417702502,0.30292293888170924,0.3416240984729042,0.4068568222521396,0.45147789066085675,0.5279557336061883,0.6389761131558837,0.44586110423895065,0.48819348374240595,0.42296075996317045
360,Nick Pope,Burnley,29,29,0.9801298349170324,0.9801298349170324,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.654417532849576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.191940092195733,9.577407587548636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6090695888082627,1.6090695888082627,1.6090695888082627,1.6090695888082627,1.6090695888082627,1.6090695888082627,0.0,0.0,0.0,0.0,0.0,1.5319900153659554,3.1282246132907283
361,Billy Gilmour,Chelsea,29,3,0.9486401012795773,9.170187645702581,15.764887505843848,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.801207233172182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944468198091714,,,,2.627481250973975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800201205528697,1.800201205528697,1.800201205528697,1.800201205528697,1.800201205528697,1.800201205528697,0.0,0.0,0.157411366348619,,,
362,Jan Bednarek,Southampton,29,27,0.948391016885218,1.0186422033211602,0.1646417224080267,0.43914250669045485,7.0471099656016225,0.0,0.15593245169464678,,0.0,0.7025862274024737,0.24238244707040862,0.2637678603322021,0.6407495816288582,0.0,0.06841854335535555,0.35131400535236385,0.1646417224080267,0.38701159591194956,0.4827208766424788,0.2677264104523029,0.3452165147265076,0.47309584010251005,0.48476489414081725,0.35129311370123684,0.4231622492836676,0.9671488212180746,0.6482683127572014,0.472234099045857,0.0,0.3007813136456211,1.0915271618625273,10.567701252236134,1.3011377743991253,1.3907951918981996,1.3580018486281922,0.22744483108328853,0.33423642802143155,0.3082476860723237,0.3082476860723237,0.31965077663154967,0.2611054062898647,0.2481486188461344,0.268689241442759,0.24235112394502908,0.2869721923537462,0.3331051875822716,0.35340216004062935,0.4067560219960944,0.40080294162764224,0.39087650373450705,0.5074469055288023,0.557955538533918,0.5578119150244758,0.47701776600100626,0.46859913265840364,0.5799932847548802,2.1800853565912237
363,Josip Drmic,Norwich,29,14,0.9322247840496499,1.9310370526742748,5.076516564742963,0.36357367060561296,13.23204061607992,0.4677973550839404,0.0,,0.08792262011073404,0.24310061728395058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4481626299274364,0.0,0.0,0.0,0.20525563006606667,0.09153565451840831,3.033321655734446,0.47309584010251005,1.8443985280999102,0.0,0.0,0.4677973550839404,3.204641804437196,2.399072479860693,2.3384768680930907,0.13313676541310418,0.055170539565780774,0.055170539565780774,0.055170539565780774,0.040516769547325096,0.0,0.0,0.0,0.0,0.0,0.2413604383212394,0.2413604383212394,0.2413604383212394,0.2413604383212394,0.27556970999891717,0.2908256524186519,0.5550188233864868,0.6338681300702385,0.9412678847535568,0.9412678847535568,0.9070586130758791,0.9697688965034676
364,Max Meyer,Crystal Palace,29,13,0.8892166521765317,1.9836371471630323,0.0,0.0,0.0,0.3452165147265076,2.243111970467821,,0.3830963035019454,0.0,0.9816635049917772,1.625448702830188,1.5323852140077816,13.262103702051736,0.08232086120401336,0.8020835030549895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096092767295596,0.0,0.0,0.0,0.0,3.0695216437980704,1.1507217157550254,0.4952374647827124,0.4952374647827124,0.6588480489480086,0.9297561660863733,1.1276176159665856,2.964116237897238,2.964116237897238,2.91398699751425,3.047667581356748,2.884056997191452,2.6131488800530867,2.357751344385123,0.14740072737650048,0.13368058384249826,0.0,0.0,0.0,0.0,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.05160154612159327,0.563188486754605,0.7033738932588492
365,Andrew Surman,Bournemouth,29,5,0.8637785303993503,5.009915476316232,0.0,0.0,21.23325159014112,1.888936396183428,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9695297882816345,0.0,0.9578596069749777,0.0,3.853697997720758,3.853697997720758,3.853697997720758,0.314822732697238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16158829804693908,0.16158829804693908,0.321231565876102,0.321231565876102
366,Davinson Sanchez,Spurs,29,22,0.8353953530139663,1.101202965336592,0.5870945140131185,1.2880747502378687,2.2568653295128933,0.06841854335535555,0.0,,0.0,0.0,0.4677973550839404,0.0,0.4644139150943395,0.8020835030549895,2.2568653295128933,0.11709770456707895,0.09784908566885309,1.807633108935128,1.377570164609053,0.2634855040142729,0.3541755742843928,0.11507217157550254,0.4677973550839404,1.0619859286134534,0.0,0.0,0.0,0.0,0.9816635049917772,1.3171337792642137,0.0,8.073388115931957,0.7000755228532061,0.602226437184353,0.4655135379920316,0.08936931640654933,0.1553685450297133,0.28904912887221157,0.28904912887221157,0.6651933504576938,0.6847096345522069,0.6230515896496924,0.9243237744722137,1.076516482724666,0.9867501495512133,0.6696351903464631,0.6692976015145337,0.7309556464170481,0.6066811163634358,0.37708608892859363,0.33317183825954816,0.2741425758788161,0.25496388061623226,0.3406082389342051,0.38313288070933177,0.38313288070933177,1.7286975666979914
367,Angelo Ogbonna,West Ham,29,24,0.81873835266423,0.9893088428026112,0.2677264104523029,0.09577407587548635,0.0,0.6307944534700134,0.3007813136456211,0.0,3.635736706056129,0.46028868630201014,0.5902926238073213,0.40516769547325093,0.0,0.36614261807363324,,0.5746444552529182,0.2677264104523029,0.7025862274024737,0.28210816618911166,0.2637678603322021,0.0,0.0,0.0,11.622289329125756,1.0068921997024916,0.5672347736625513,0.48203549571603416,0.41051126013213335,0.3096092767295596,0.0,0.5013021894093684,0.0,0.21584604224057066,0.7771810915078751,0.8379335265789623,0.9363156305468491,0.898711170880722,0.8485809519397853,0.9096047216187242,0.39942267981818896,0.3673289671765711,0.3860445677757632,0.3655346462284066,0.4094959562837736,0.34847218660483475,0.34847218660483475,0.2526981107293484,0.2080770423206312,2.0280275592745114,2.1488248981934084,2.1994027170818,2.2797419663678054,2.348160509723161,2.3997620558447545,0.46271383432379504,0.3784488326082745,0.28390970366451596
368,Muhamed Besic,Sheffield Utd,28,9,0.8160085317425546,2.538693209865725,0.0,,0.0,0.0,0.0,,4.888657014392604,0.2677264104523029,1.4052560214094554,0.6237298067785871,6.307944534700134,0.0,0.0,0.47892980348748887,8.4368527908805,0.0,0.0,0.0,0.0,0.0,0.43914250669045485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593972374741511,1.093606574375727,1.093606574375727,1.1975615421721582,2.248885631288847,2.248885631288847,2.248885631288847,1.4341094622234134,1.4693100277292777,2.6412428226411184,2.537287854844687,1.4859637657279983,1.4859637657279983,1.4859637657279983,1.4061421318134169,0.07319041778174247,0.07319041778174247,0.07319041778174247,0.07319041778174247,0.07319041778174247,0.07319041778174247,0.0,0.0,0.0,0.0
369,Fabian Balbuena,West Ham,29,13,0.7931004293829617,1.769224034777376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361170495229285,0.0,0.6059561176760215,0.09153565451840831,,0.0,0.5354528209046058,3.8642242507136055,14.387516475644695,0.0,0.29354725700655926,1.6464172240802672,0.7083511485687856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6307944534700134,0.0,0.0,0.0,0.03935284158715475,0.03935284158715475,0.14034552786649168,0.1556014702862264,0.1556014702862264,0.24484360710366068,0.8495281406354401,3.247447553242889,3.1464548669635524,3.180123467378244,3.180123467378244,3.4545263380582885,3.483342726002318,2.839305350883384,0.44138593827593536,0.44138593827593536,0.3924613954415088,0.11805852476146426,0.0,0.0,0.0,0.1051324089116689
370,Daniel Drinkwater,Aston Villa,28,5,0.7445241431913577,4.169335201871603,0.0,,0.0,11.781631094838362,0.0,,3.4755903118258478,1.8046878818737266,2.3654792005125502,0.0,0.0,0.0,0.0,0.0,0.0,1.4192875203075301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8436515480896563,3.237898081508414,3.237898081508414,3.237898081508414,1.2742928990353541,1.2742928990353541,1.2742928990353541,0.6950278470643795,0.39424653341875837,0.0,0.23654792005125502,0.23654792005125502,0.23654792005125502,0.23654792005125502,0.23654792005125502,0.23654792005125502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Ben Godfrey,Norwich,29,21,0.7395260156961831,1.021250212151872,0.7083511485687856,0.36357367060561296,2.341954091341579,0.0,0.0,,0.0,1.0534360082304524,0.0,0.0,0.0,0.0,0.0,3.9993103766617426,1.0625267228531783,1.05351483463035,0.2677264104523029,0.3452165147265076,3.668678662482839,0.9023439409368633,0.48203549571603416,0.16206707818930036,0.34209271677677777,2.105320053923391,0.39139634267541235,0.0,1.2295990187332735,0.5642163323782233,0.2469625836120401,0.15593245169464678,0.5689798184193297,0.626493961696274,0.5658983499286719,0.17557266803840874,0.17557266803840874,0.17557266803840874,0.17557266803840874,0.17557266803840874,0.6665517294436237,0.8436395165858203,1.0192253223575454,1.0638463907662625,1.1213824765540137,1.7328289203011533,1.2166678476803403,1.1199193098241496,0.9713446837506413,0.9837390681380538,1.277089658004201,0.7308759380362965,0.580485281213486,0.7050792017163592,0.772104077414513,0.7562490552203901,0.43135112151559935
372,Shkodran Mustafi,Arsenal,28,8,0.7020496966560797,2.457173938296279,0.0,,0.9205773726040203,1.152492056856187,0.29354725700655926,,14.810678724928364,1.4167022971375711,0.0,0.0,0.28210816618911166,0.16206707818930036,0.0,0.0,0.0,0.0,0.6192185534591192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0989996180887833,3.0989996180887833,3.0989996180887833,2.9455700559881137,2.800506074210267,2.7785927110740576,2.7785927110740576,0.3101462569193305,0.07402920739640201,0.07402920739640201,0.07402920739640201,0.13021427194140325,0.10320309224318654,0.10320309224318654,0.10320309224318654,0.10320309224318654,0.10320309224318654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
