,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29 adj,Creativity GW28 adj,Creativity GW27 adj,Creativity GW26 adj,Creativity GW25 adj,Creativity GW24 adj*,Creativity GW24 adj,Creativity GW23 adj,Creativity GW22 adj,Creativity GW21 adj,Creativity GW20 adj,Creativity GW19 adj,Creativity GW18 adj,Creativity GW17 adj,Creativity GW16 adj,Creativity GW15 adj,Creativity GW14 adj,Creativity GW13 adj,Creativity GW12 adj,Creativity GW11 adj,Creativity GW10 adj,Creativity GW9 adj,Creativity GW8 adj,Creativity GW7 adj,Creativity GW6 adj,Creativity GW5 adj,Creativity GW4 adj,Creativity GW3 adj,Creativity GW2 adj,Creativity GW1 adj,Creativity GW29 adj 6 - average,Creativity GW28 adj 6 - average,Creativity GW27 adj 6 - average,Creativity GW26 adj 6 - average,Creativity GW25 adj 6 - average,Creativity GW24 adj* 6 - average,Creativity GW24 adj 6 - average,Creativity GW23 adj 6 - average,Creativity GW22 adj 6 - average,Creativity GW21 adj 6 - average,Creativity GW20 adj 6 - average,Creativity GW19 adj 6 - average,Creativity GW18 adj 6 - average,Creativity GW17 adj 6 - average,Creativity GW16 adj 6 - average,Creativity GW15 adj 6 - average,Creativity GW14 adj 6 - average,Creativity GW13 adj 6 - average,Creativity GW12 adj 6 - average,Creativity GW11 adj 6 - average,Creativity GW10 adj 6 - average,Creativity GW9 adj 6 - average,Creativity GW8 adj 6 - average,Creativity GW7 adj 6 - average,Creativity GW6 adj 6 - average
325,Gaetan Bong,Brighton,29,4,0.562095226048754,4.075190388853466,,,,,,,,,,,,,,,,,,,,,,,0.0,16.300761555413864,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Reiss Nelson,Arsenal,28,11,0.548837508871981,1.3970409316741335,0.0,,,,,,,,0.0,0.0,0.0,9.154266441676647,1.5334433856704557,,0.0,,,,,,,,,0.0,,0.0,,,1.6109844345958746,3.0687559864724907,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,1.7812849712245171,2.049782376990496,1.03553063445647,,,,,,,,,,,,
327,Hector Bellerin,Arsenal,28,8,0.5413040954125009,1.8945643339437532,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,0.0,15.156514671550026,,,,,,,,,,,,0.0,0.0,0.0,2.526085778591671,,,,,,,,,,,,,,,,,,,,,
328,Mbwana Samatta,Aston Villa,28,4,0.5183725853090707,3.628608097163495,0.0,,0.0,8.313660523262165,6.200771865391816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Edward Nketiah,Arsenal,28,5,0.5157662893863906,2.8882912205637874,7.382069064457416,,0.0,0.0,0.0,,,7.059387038361519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Shane Duffy,Brighton,29,15,0.507872606036625,0.981887038337475,,,10.750931426575919,0.0,,,,,3.9773741484862053,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,2.4547175958436873,2.4547175958436873,2.4547175958436873,0.6628956914143675,0.6628956914143675,0.6628956914143675,0.6628956914143675,0.6628956914143675,0.6628956914143675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
331,Hamza Choudhury,Leicester,29,16,0.5024657004468372,0.9107190820598926,,0.0,,0.0,3.388422718075645,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,1.7186276608755613,0.0,0.0,0.0,4.311208748144269,5.153246185862807,0.5647371196792742,0.5647371196792742,0.5647371196792742,0.5647371196792742,0.5647371196792742,0.0,0.0,0.0,0.0,0.0,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,0.2864379434792602,1.0049727348366384,1.8638470991471063
332,James Tomkins,Crystal Palace,29,18,0.4980521853100356,0.8024174096661684,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.816704280812167,0.0,0.0,0.0,8.626809093178863,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694507134686945,0.9694507134686945,0.9694507134686945,0.9694507134686945,2.407252228998505,2.407252228998505,1.4378015155298105,1.4378015155298105,1.4378015155298105,,,,,,,,
333,Christian Kabasele,Watford,29,19,0.4845740785799072,0.7396130673061742,0.0,3.766525153219858,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,10.28612312559745,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.6277541922033096,0.6277541922033096,0.0,0.0,1.7143538542662418,1.7143538542662418,1.7143538542662418,1.7143538542662418,1.7143538542662418,1.7143538542662418,1.7143538542662418,1.7143538542662418,1.7143538542662418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
334,Jan Bednarek,Southampton,29,27,0.48131992349537495,0.516973251161699,0.0,0.0,1.127334497687165,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.830943283678709,0.18788908294786086,0.18788908294786086,0.18788908294786086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1384905472797846
335,Jarrod Bowen,West Ham,29,4,0.47717747662635107,3.459536705541045,7.894572366377454,5.943574455786726,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Christian Fuchs,Leicester,29,8,0.47680456715535996,1.7284165559381799,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.0,0.0,13.827332447505439,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.304555407917573,2.304555407917573,,,,,,,,,,,,,,,
337,Bjorn Engels,Aston Villa,28,17,0.4676222245557518,0.770201311033003,0.0,,,8.617143041461517,4.476279246099534,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.182237047926842,2.182237047926842,2.182237047926842,2.182237047926842,0.7460465410165891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Fikayo Tomori,Chelsea,29,15,0.4653355609943949,0.8996487512558301,,0.0,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.3197793540764957,2.593776368625041,0.0,0.0,0.0,3.3125490193014873,0.0,5.268626526834428,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38662989234608264,0.8189259537835895,0.8189259537835895,0.8189259537835895,0.8189259537835895,0.8189259537835895,0.8189259537835895,0.8189259537835895,1.371017457000504,0.9843875646544213,1.4301959243559859,,,
339,Aymeric Laporte,Man City,28,7,0.43675897972575745,1.7470359189030298,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,12.229251432321208,0.0,0.0,2.038208572053535,2.038208572053535,2.038208572053535,2.038208572053535,,,,,,,,,,,,,,,,,,,,,
340,Tom Trybull,Norwich,29,14,0.4271744912665341,0.8848614461949635,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,8.307318630237763,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,4.080741616491727,0.0,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,1.3845531050396271,0.0,0.6801236027486212,0.6801236027486212,,,,,
341,Joel Ward,Crystal Palace,29,20,0.41558547971853804,0.6025989455918801,0.0,0.0,5.953583664244845,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7043345787204993,3.3940606688722585,0.0,0.0,0.0,0.9922639440408075,0.9922639440408075,0.9922639440408075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45072242978674987,1.0163992079321262,1.0163992079321262,1.0163992079321262,1.0163992079321262
342,Morgan Schneiderlin,Everton,29,15,0.4101860912433595,0.793026443070495,,,0.0,0.0,0.0,,3.103314084129122,,,,,,,,0.0,0.0,0.0,0.0,3.0952596222763904,,,,1.9403511519906111,0.0,0.0,0.0,,0.0,,3.756471787661302,0.5172190140215204,0.5172190140215204,0.5172190140215204,0.5172190140215204,0.5172190140215204,1.033095617734252,1.033095617734252,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.8392684623778336,0.9494704899419855,0.9494704899419855,0.9494704899419855,0.9494704899419855,,
343,Kurt Zouma,Chelsea,29,22,0.4013774462078236,0.5290884518194039,0.0,,,0.0,,,,,,11.639945940026886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.939990990004481,1.939990990004481,1.939990990004481,1.939990990004481,1.939990990004481,1.939990990004481,1.939990990004481,1.939990990004481,1.939990990004481,1.939990990004481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Gedson Carvalho Fernandes,Spurs,29,4,0.3960995525202618,2.871721755771898,,9.54026950797779,,0.0,,,0.0,1.9466175151098015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Kortney Hause,Aston Villa,28,11,0.38752933296157777,0.9864383020840162,,,0.0,0.0,10.850821322924178,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.808470220487363,1.808470220487363,1.808470220487363,1.808470220487363,1.808470220487363,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
346,Josip Drmic,Norwich,29,14,0.379679697635819,0.7864793736741965,0.0,0.0,11.010711231438751,0.0,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.8351185385731252,1.8351185385731252,1.8351185385731252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
347,Kevin Danso,Southampton,29,6,0.3771894641325922,1.8230824099741956,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,,10.938494459845174,0.0,,,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,1.8230824099741956,,,,,
348,Joseph Gomez,Liverpool,29,19,0.3737128686948971,0.5704038522185272,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737842971752187,,0.0,6.377080443395062,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,1.7227497770047666,0.0,0.0,0.0,0.0,0.0,0.0,0.4563071619586978,0.4563071619586978,1.5191539025245415,1.5191539025245415,1.5191539025245415,1.5191539025245415,1.0628467405658437,1.0628467405658437,1.0628467405658437,0.28712496283412775,,,,,,,,,
349,Keinan Davis,Aston Villa,28,8,0.3727681926857142,1.3046886743999997,6.750634281449134,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,2.3473781863901557,,0.0,1.3394969273607085,,0.0,,1.5163354113065484,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,0.614479185625144,,,,
350,Jay Rodriguez,Burnley,29,28,0.3660737047226377,0.3791477656055891,0.0,0.0,2.453096174930991,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.269806889484526,0.0,0.0,0.0,0.0,0.0,0.0,5.893234372540977,0.0,0.0,0.0,0.0,0.0,0.0,0.4088493624884985,0.4088493624884985,0.4088493624884985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378301148247421,0.378301148247421,0.378301148247421,0.378301148247421,0.378301148247421,0.378301148247421,0.0,0.9822057287568295,0.9822057287568295,0.9822057287568295,0.9822057287568295,0.9822057287568295,0.9822057287568295,0.0
351,Arnaut Danjuma Groeneveld,Bournemouth,29,9,0.36490853291055814,1.1758163838229096,,,,,,,,,,,,,,,0.0,0.0,0.0,8.17447333225153,0.0,,2.4078741221546562,0.0,0.0,0.0,,,,,,,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,1.7637245757343643,,,,,,,
352,Matej Vydra,Burnley,29,10,0.3611011361999195,1.0471932949797664,5.056193591721143,1.877574260208395,1.6285317772413657,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,,1.9096333206267622,,,,,1.4270499381951505,0.5843510062416267,0.27142196287356096,0.0,0.3182722201044604,0.3182722201044604,0.3182722201044604,0.3182722201044604,0.3182722201044604,,,,,,,,,,,,,,,,
353,Craig Dawson,Watford,29,20,0.3499577395214697,0.5074387223061311,,,1.7571036796936619,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.391670766428959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29285061328227696,0.29285061328227696,0.29285061328227696,0.0,0.0,0.0,0.0,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,1.3986117944048264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Ryan Bennett,Leicester,29,11,0.33755705106910494,0.8899231346367312,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,2.886168737716002,6.902985743288042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481028122952667,1.6315257468340072,1.6315257468340072,1.6315257468340072,1.6315257468340072,1.6315257468340072,1.6315257468340072,1.6315257468340072,1.6315257468340072,1.6315257468340072,1.6315257468340072,,,
355,Tomas Soucek,West Ham,29,4,0.3268698522517184,2.3698064288249583,0.0,,0.0,0.0,9.479225715299833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Fabian Schar,Newcastle,29,18,0.3264846655338585,0.5260030722489942,,,0.0,0.0,,,0.0,,,0.0,8.809396900972416,0.0,0.6586583995094808,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468232816828736,1.468232816828736,1.468232816828736,1.5780092167469828,1.5780092167469828,1.5780092167469828,1.5780092167469828,1.5780092167469828,1.5780092167469828,1.5780092167469828,1.5780092167469828,0.1097763999182468,0.1097763999182468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Charlie Daniels,Bournemouth,29,2,0.3245025161989665,4.705286484885014,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.410572969770028,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Gabriel Teodoro Martinelli Silva,Arsenal,28,14,0.3226582254481393,0.6453164508962786,,,,,1.9884359871041577,,0.0,0.0,0.0,,,,0.0,0.0,7.0459943254437425,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,0.0,0.33140599785069297,0.33140599785069297,0.33140599785069297,0.33140599785069297,0.33140599785069297,1.174332387573957,1.174332387573957,1.174332387573957,1.174332387573957,1.174332387573957,1.174332387573957,1.174332387573957,1.174332387573957,1.174332387573957,1.174332387573957,0.0,0.0,,,,,,,,
359,Henri Lansbury,Aston Villa,28,9,0.31347073353638816,0.9752422821132076,,,,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,8.777180539018868,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4628634231698114,1.4628634231698114,1.4628634231698114,1.4628634231698114,1.4628634231698114,,,,,,,,,,,
360,Nabil Bentaleb,Newcastle,29,3,0.3112431984380966,3.0086842515682672,,,0.0,0.8241614947689957,8.201891259935806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Morgan Gibbs-White,Wolves,29,4,0.3032751169762631,2.1987445980779072,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,5.722931489265186,,3.0720469030464432,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Maya Yoshida,Southampton,29,8,0.27724523894604924,1.0050139911794285,,,,,,,,,,,,,,,,0.0,,,,,8.040111929435428,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,1.3400186549059045,0.0,,,
363,Jonathan Kodjia,Aston Villa,28,6,0.27718268262105034,1.2935191855649018,,,,,,,,,,0.0,0.0,,7.76111511338941,0.0,,,,,,0.0,,,,,,,,,,0.0,1.2935191855649018,1.2935191855649018,1.2935191855649018,1.2935191855649018,1.2935191855649018,1.2935191855649018,1.2935191855649018,1.2935191855649018,1.2935191855649018,1.2935191855649018,,,,,,,,,,,,,,,
364,Brandon Pierrick,Crystal Palace,29,1,0.2575297405415736,7.468362475705636,,,,,,,,,,7.468362475705636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Chris Mepham,Bournemouth,29,11,0.25263954066949185,0.6660496981286603,,,,,,,,,,0.0,7.326546679415264,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,0.0,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,1.2210911132358773,0.0,0.0,0.0,0.0,,,,,,,,,,
366,Craig Cathcart,Watford,29,27,0.24916118147834004,0.2676175652915504,0.0,0.0,0.0,0.0,0.0,,0.0,3.592234620964036,0.0,0.0,0.0,0.0,0.0,0.0,3.6334396419078248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.5987057701606727,0.5987057701606727,0.5987057701606727,0.5987057701606727,0.5987057701606727,0.5987057701606727,0.5987057701606727,0.0,0.6055732736513041,0.6055732736513041,0.6055732736513041,0.6055732736513041,0.6055732736513041,0.6055732736513041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
367,Muhamed Besic,Sheffield Utd,28,9,0.24249044321267169,0.7544147122172008,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.789732409954807,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1316220683258011,1.1316220683258011,,,,,,,,,,,,,,,
368,Tariq Lamptey,Brighton,29,1,0.22922767389433568,6.647602542935735,,,,,,,,,,,6.647602542935735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Billy Gilmour,Chelsea,29,3,0.21948253181782873,2.121664474239011,2.4491006237717543,,,,,,,,,,,,,,,,,,3.9158927989452788,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Max Meyer,Crystal Palace,29,13,0.21707501501559684,0.48424426426556216,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,6.295175435452308,0.0,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0491959059087181,1.0491959059087181,1.0491959059087181,1.0491959059087181,1.0491959059087181,1.0491959059087181,1.0491959059087181,1.0491959059087181,0.0,,,,,,,,,,,,
371,Valentino Lazaro,Newcastle,29,4,0.2128907981646222,1.543458286693511,0.0,,5.188159021567459,0.9856741252065851,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Yves Bissouma,Brighton,29,13,0.20555030948832553,0.45853530578164925,0.0,0.0,0.0,,,,,,,0.0,2.2905091000703774,0.0,0.0,0.0,,,3.670449875091063,0.0,,,,,0.0,0.0,0.0,,,,,,0.38175151667839624,0.38175151667839624,0.38175151667839624,0.9934931625269067,0.9934931625269067,0.9934931625269067,0.9934931625269067,0.9934931625269067,0.9934931625269067,0.9934931625269067,0.9934931625269067,0.6117416458485104,0.6117416458485104,0.6117416458485104,,,,,,,,,,,
373,Florian Lejeune,Newcastle,29,6,0.20279024342613347,0.9801528432263118,,,,,,,0.0,,0.0,0.0,5.880917059357871,0.0,0.0,,,,,,,,,,,,,,,,,,0.9801528432263118,0.9801528432263118,0.9801528432263118,0.9801528432263118,0.9801528432263118,0.9801528432263118,0.9801528432263118,,,,,,,,,,,,,,,,,,
374,Angelo Ogbonna,West Ham,29,24,0.20234766684491812,0.24450343077094272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,5.868082338502625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.9780137230837709,0.0,0.0,
375,Nampalys Mendy,Leicester,29,5,0.1900347545160344,1.1022015761929995,0.0,,,,,,1.045919815265432,0.0,,,4.465088065699566,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Neil Taylor,Aston Villa,28,10,0.1897854076838746,0.5313991415148489,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,5.3139914151484895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856652358580815,0.8856652358580815,0.8856652358580815,0.8856652358580815,0.8856652358580815,0.8856652358580815
377,Kyle Walker-Peters,Southampton,29,4,0.1862837234538513,1.350556995040422,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.250872882089233,0.0,1.1513550980724547,,,,,,,,,,,,,,,,,,,,,,,,,
378,John Stones,Man City,28,12,0.18149579100735455,0.42349017901716063,,,,0.0,,,,1.8201185386282652,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.2617636095776623,,,,0.0,0.30335308977137754,0.30335308977137754,0.30335308977137754,0.30335308977137754,0.30335308977137754,0.30335308977137754,0.30335308977137754,0.30335308977137754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436272682629437,0.5436272682629437,,,,,,
379,Andrew Surman,Bournemouth,29,5,0.1782612025649873,1.0339149748769263,,,5.169574874384631,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Sung-yueng Ki,Newcastle,29,3,0.17394994726700738,1.6815161569144046,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.059561535805924,,,,0.98498693493729,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Christoph Zimmermann,Norwich,29,15,0.1687347578932693,0.3262205319269873,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89330797890481,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155513298174683,0.8155513298174683,0.8155513298174683,0.8155513298174683,0.8155513298174683,,,,,,,,,,,
382,Odion Ighalo,Man Utd,29,4,0.16789568026738855,1.217243681938567,0.0,4.868974727754268,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Junior Stanislas,Bournemouth,29,6,0.16725036740361982,0.8083767757841623,0.0,0.0,0.0,0.0,,,,,,0.0,4.850260654704974,,,,,,,,,,,,,,,,,,,,0.8083767757841623,,,,,,,,,,,,,,,,,,,,,,,,
384,Ibrahim Amadou,Norwich,29,11,0.16668139912591826,0.43943277951378446,,,,,,,,,0.0,,,,,,,0.0,4.833760574651629,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.8056267624419382,0.0,0.0,0.0,0.0,0.0,,,
385,Isaac Success Ajayi,Watford,29,5,0.15309762265893545,0.8879662114218256,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,4.439831057109128,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
386,Florin Andone,Brighton,29,3,0.14930120740858865,1.4432450049496903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.329735014849071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
387,Ciaran Clark,Newcastle,29,14,0.1407467022439085,0.29154674036238193,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,4.081654365073347,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802757275122245,0.6802757275122245,0.6802757275122245,0.6802757275122245,0.6802757275122245,0.6802757275122245,0.6802757275122245,0.6802757275122245,0.6802757275122245,,,,,,,
388,Danny Welbeck,Watford,29,9,0.13759917444311848,0.4433751176500484,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,3.0149449446718606,,,,0.9754311141785749,0.0,,0.0,0.5024908241119768,0.5024908241119768,0.6650626764750726,0.6650626764750726,,,,,,,,,,,,,,,,,,,,
389,Daniel Drinkwater,Aston Villa,28,5,0.1373384397090722,0.7690952623708043,,,,3.8454763118540214,,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
