,Name,Team,Creativity per fixture adj,Creativity per game adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj
213,Willy Boly,Wolves,3.589716840536513,5.8332898658718335,0.0,0.0,0.0,0.0,0.41666356184798814,0.24999813710879287,8.999932935916544,0.9999925484351715,0.0,17.333204172876307,18.166531296572284,0.24999813710879287,0.24999813710879287
214,James Milner,Liverpool,3.5576657973174375,4.6249655365126685,0.08333271236959763,0.24999813710879287,0.0,0.0,0.0,22.41649962742176,0.41666356184798814,0.7499944113263787,0.8333271236959763,0.0,1.1666579731743667,20.08318368107303,0.24999813710879287
215,Kieran Tierney,Arsenal,3.538435171385992,15.333219076005966,29.666445603576754,0.0,2.7499795081967213,13.583232116244414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Dominic Solanke,Bournemouth,3.5256147540983607,4.166635618479881,0.0,1.4999888226527573,0.0,0.41666356184798814,1.0833252608047692,9.916592771982117,1.999985096870343,10.333256333830105,9.83326005961252,1.7499869597615503,0.24999813710879287,8.74993479880775,0.0
217,Alex Oxlade-Chamberlain,Liverpool,3.519204545454546,5.083295454545455,1.8333196721311478,0.24999813710879287,12.416574143070045,0.0,2.1666505216095384,0.0,0.0,0.0,16.916540611028317,1.0833252608047692,0.08333271236959763,10.999918032786885,0.0
218,Jeff Hendrick,Burnley,3.506384128166915,4.55829936661699,9.416596497764532,6.416618852459017,2.5833140834575263,10.333256333830105,1.999985096870343,9.583261922503727,2.3333159463487334,2.3333159463487334,0.5833289865871834,0.0,0.0,0.0,0.0
219,Ben Mee,Burnley,3.493563710879285,3.493563710879285,0.08333271236959763,8.74993479880775,0.9166598360655739,8.74993479880775,0.33333084947839053,8.583269374068555,0.0,0.24999813710879287,0.08333271236959763,0.24999813710879287,0.16666542473919527,17.16653874813711,0.08333271236959763
220,James Tarkowski,Burnley,3.48715350223547,3.48715350223547,0.24999813710879287,8.583269374068555,0.24999813710879287,8.999932935916544,8.583269374068555,8.666602086438154,0.24999813710879287,0.0,8.583269374068555,0.49999627421758575,0.41666356184798814,0.08333271236959763,0.16666542473919527
221,Luke Freeman,Sheffield Utd,3.4551024590163943,7.486055327868854,0.0,0.0,0.0,0.0,0.24999813710879287,0.0,0.0,0.0,0.0,11.749912444113265,16.749875186289124,11.166583457526082,4.999962742175858
222,José Ignacio Peleteiro Romallo,Aston Villa,3.4422820417287636,8.949933308494785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499906855439644,9.416596497764532,23.583157600596127,9.83326005961252,0.6666616989567811
223,Oliver McBurnie,Sheffield Utd,3.3525391207153508,3.9620916881181416,0.16666542473919527,0.0,2.916644932935917,0.0,0.41666356184798814,11.916577868852462,1.4166561102831596,2.1666505216095384,10.083258196721314,8.999932935916544,3.1666430700447092,1.1666579731743667,1.1666579731743667
224,Olivier Giroud,Chelsea,3.3140778688524595,10.770753073770493,0.0,0.0,0.0,4.0833029061102835,0.0,0.0,0.0,0.0,0.0,0.0,10.333256333830105,28.166456780923994,0.49999627421758575
225,Leander Dendoncker,Wolves,3.243565573770492,3.243565573770492,0.9166598360655739,3.83330476900149,0.33333084947839053,1.3333233979135621,2.3333159463487334,0.7499944113263787,3.333308494783905,2.416648658718331,3.583306631892698,1.4166561102831596,1.0833252608047692,2.5833140834575263,18.249864008941877
226,Jefferson Lerma,Bournemouth,3.243565573770492,3.8333047690014905,1.5833215350223546,0.0,1.1666579731743667,18.499862146050674,0.0,2.499981371087929,10.16659090909091,0.6666616989567811,0.0,1.4999888226527573,1.4166561102831596,1.916652384500745,2.7499795081967213
227,David Luiz Moreira Marinho,Arsenal,3.2307451564828615,3.4999739195231,0.8333271236959763,13.999895678092402,6.3332861400894185,0.41666356184798814,3.416641207153502,2.8333122205663193,5.916622578241431,0.6666616989567811,2.7499795081967213,0.8333271236959763,0.5833289865871834,3.416641207153502,0.0
228,Reiss Nelson,Arsenal,3.2243349478390466,10.479088580476901,0.0,0.0,0.0,0.0,0.0,0.0,7.333278688524591,0.0,0.33333084947839053,0.0,0.0,10.249923621460509,23.999821162444118
229,Cenk Tosun,Everton,3.0576695230998516,9.937425950074518,11.083250745156485,20.08318368107303,0.24999813710879287,0.0,0.0,0.0,0.0,8.333271236959762,0.0,0.0,0.0,0.0,0.0
230,Aaron Cresswell,West Ham,3.0063878539493296,4.885380262667661,10.749919895678094,11.249916169895679,6.499951564828614,3.1666430700447092,0.0,1.0833252608047692,3.249975782414307,1.8333196721311478,0.0,0.0,0.0,0.0,1.2499906855439644
231,Virgil van Dijk,Liverpool,2.9935674366616993,2.9935674366616993,3.9166374813710885,0.08333271236959763,9.83326005961252,2.1666505216095384,1.0833252608047692,2.8333122205663193,11.749912444113265,0.41666356184798814,3.749972056631893,0.8333271236959763,0.6666616989567811,0.9166598360655739,0.6666616989567811
232,Moise Kean,Everton,2.980747019374069,4.305523472429211,0.0,0.0,0.0,0.0,0.0,1.0833252608047692,0.0,15.666549925484354,1.1666579731743667,10.249923621460509,8.999932935916544,0.5833289865871834,0.9999925484351715
233,Ashley Barnes,Burnley,2.961516393442624,3.208309426229509,1.5833215350223546,4.2499683308494784,0.9999925484351715,9.416596497764532,0.0,0.08333271236959763,8.999932935916544,2.499981371087929,1.0833252608047692,3.333308494783905,1.8333196721311478,2.916644932935917,1.4999888226527573
234,Ben Davies,Spurs,2.916644932935917,6.3193973546944875,13.166568554396425,7.333278688524591,12.999903129657229,0.0,0.0,3.083310357675112,0.0,0.0,0.33333084947839053,0.0,0.9999925484351715,0.0,0.0
235,Onel Hernández,Norwich,2.865363263785395,6.208287071535023,10.749919895678094,15.49988450074516,9.416596497764532,0.8333271236959763,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999627421758575
236,Morgan Gibbs-White,Wolves,2.7692101341281674,11.999910581222059,0.0,0.0,0.0,0.0,0.0,0.0,4.416633755588673,0.0,10.249923621460509,0.0,21.333174366616994,0.0,0.0
237,Dennis Praet,Leicester,2.737159090909091,3.953674242424243,1.999985096870343,4.333301043219077,8.41660394932936,0.0,0.24999813710879287,2.5833140834575263,6.999947839046201,0.5833289865871834,0.0,0.0,10.333256333830105,0.08333271236959763,0.0
238,Phil Foden,Man City,2.724338673621461,7.0832805514157995,1.8333196721311478,0.0,0.8333271236959763,32.16642697466469,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333084947839053
239,Kyle Walker-Peters,Spurs,2.724338673621461,11.805467585693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58319485842027,0.7499944113263787,16.083213487332344
240,Adam Lallana,Liverpool,2.7243386736214603,7.083280551415797,0.0,0.0,33.99974664679583,0.0,1.0833252608047692,0.08333271236959763,0.0,0.24999813710879287,0.0,0.0,0.0,0.0,0.0
241,Dominic Calvert-Lewin,Everton,2.673057004470939,3.159067368920201,17.749867734724294,0.9999925484351715,0.24999813710879287,0.49999627421758575,0.0,0.6666616989567811,1.4166561102831596,0.0,0.6666616989567811,0.49999627421758575,2.0833178092399405,0.5833289865871834,9.333263785394934
242,Hamza Choudhury,Leicester,2.6602365871833085,4.322884454172876,0.0,0.0,0.0,0.0,0.0,0.5833289865871834,0.9999925484351715,8.583269374068555,1.4999888226527573,1.3333233979135621,1.4999888226527573,9.74992734724292,10.333256333830105
243,Nacho Monreal,Arsenal,2.6153651266766023,11.333248882265275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999925484351715,19.99985096870343,12.999903129657229
244,Charlie Taylor,Burnley,2.5961345007451566,8.43743712742176,0.7499944113263787,5.083295454545455,15.749882637853949,0.0,0.0,12.166576005961254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Matthew Longstaff,Newcastle,2.5555365126676604,7.666609538002981,0.0,0.0,0.0,9.499929210134129,1.1666579731743667,12.333241430700449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Sung-yueng Ki,Newcastle,2.5512630402384504,11.055473174366618,0.0,0.0,0.0,0.0,0.0,0.0,0.6666616989567811,19.083191132637854,0.0,0.0,0.0,13.416566691505219,0.0
247,Michail Antonio,West Ham,2.5512630402384504,8.291604880774964,9.74992734724292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.166576005961254,0.9999925484351715,10.249923621460509
248,Callum Robinson,Sheffield Utd,2.5063915797317433,2.9620991396829695,8.833267511177347,0.0,0.0,9.249931073025337,0.0,1.4166561102831596,5.083295454545455,0.24999813710879287,0.08333271236959763,3.333308494783905,1.6666542473919526,1.916652384500745,0.7499944113263787
249,Yan Valery,Southampton,2.4871609538002986,4.61901319991484,0.0,0.0,3.416641207153502,0.41666356184798814,0.6666616989567811,0.8333271236959763,0.0,0.0,0.0,0.0,0.9166598360655739,13.416566691505219,12.666572280178837
250,Chris Basham,Sheffield Utd,2.410238450074516,2.410238450074516,1.2499906855439644,1.4166561102831596,1.0833252608047692,0.49999627421758575,0.5833289865871834,2.6666467958271243,0.9999925484351715,0.8333271236959763,0.9166598360655739,9.416596497764532,1.4166561102831596,8.999932935916544,1.2499906855439644
251,Fernando Luiz Rosa,Man City,2.2948546944858426,3.314790114257328,1.0833252608047692,0.33333084947839053,10.83325260804769,1.5833215350223546,2.6666467958271243,1.916652384500745,9.416596497764532,1.3333233979135621,0.0,0.6666616989567811,0.0,0.0,0.0
252,Federico Fernández,Newcastle,2.243573025335321,4.166635618479882,12.58323956780924,0.8333271236959763,0.24999813710879287,15.49988450074516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Steve Cook,Bournemouth,2.2371628166915056,2.2371628166915056,9.166598360655739,0.9166598360655739,0.08333271236959763,0.24999813710879287,0.5833289865871834,0.24999813710879287,0.0,0.0,8.583269374068555,0.16666542473919527,8.916600223546945,0.08333271236959763,0.08333271236959763
254,Adam Masina,Watford,2.1794709388971687,7.083280551415798,9.583261922503727,0.0,8.583269374068555,10.16659090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Henrikh Mkhitaryan,Arsenal,2.1730607302533533,9.41659649776453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83325260804769,1.2499906855439644,0.0,16.166546199701937
256,Romain Saïss,Wolves,2.1538301043219077,2.79997913561848,3.583306631892698,0.33333084947839053,0.33333084947839053,21.66650521609538,0.0,0.0,0.33333084947839053,0.8333271236959763,0.6666616989567811,0.16666542473919527,0.0,0.0,0.08333271236959763
257,Patrick Cutrone,Wolves,2.1474198956780928,3.1018287382016894,0.0,0.24999813710879287,0.0,0.0,9.416596497764532,1.2499906855439644,2.7499795081967213,0.08333271236959763,1.0833252608047692,13.083235842026825,0.0,0.0,0.0
258,Pedro Lomba Neto,Wolves,2.1217790611028318,3.447890974292102,0.0,0.24999813710879287,0.08333271236959763,4.833297317436662,0.0,0.0,18.249864008941877,0.5833289865871834,0.0,1.0833252608047692,1.1666579731743667,1.3333233979135621,0.0
259,Ryan Bennett,Wolves,2.089728017883756,3.8809234617841177,0.0,0.08333271236959763,0.0,0.0,0.24999813710879287,0.16666542473919527,0.0,0.0,0.0,8.916600223546945,16.666542473919524,0.7499944113263787,0.33333084947839053
260,Ismaïla Sarr,Watford,2.07049739195231,4.486077682563339,0.6666616989567811,0.0,0.0,0.0,0.0,0.41666356184798814,11.083250745156485,0.5833289865871834,13.166568554396425,0.0,0.9999925484351715,0.0,0.0
261,Benjamin Mendy,Man City,2.0128055141579733,6.5416179210134136,5.416626304023845,0.0,0.0,6.499951564828614,10.666587183308497,0.0,0.0,3.583306631892698,0.0,0.0,0.0,0.0,0.0
262,Nicolás Otamendi,Man City,1.9807544709388976,3.2187260152757085,0.0,0.0,0.0,0.0,0.0,1.1666579731743667,9.249931073025337,0.33333084947839053,2.9999776453055147,0.7499944113263787,1.999985096870343,9.249931073025337,0.0
263,Jonny Evans,Leicester,1.9679340536512673,1.9679340536512673,0.24999813710879287,9.999925484351715,0.24999813710879287,2.3333159463487334,0.6666616989567811,0.6666616989567811,9.916592771982117,0.08333271236959763,0.33333084947839053,0.24999813710879287,0.33333084947839053,0.24999813710879287,0.24999813710879287
264,Nick Pope,Burnley,1.942293219076006,1.942293219076006,8.333271236959762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.583269374068555,8.333271236959762
265,Victor Lindelöf,Man Utd,1.9230625931445606,2.0833178092399405,0.7499944113263787,0.08333271236959763,1.1666579731743667,0.49999627421758575,0.24999813710879287,0.0,0.41666356184798814,8.916600223546945,0.33333084947839053,9.416596497764532,2.3333159463487334,0.7499944113263787,0.08333271236959763
266,Sokratis Papastathopoulos,Arsenal,1.9166523845007453,2.076373416542474,3.6666393442622955,0.0,0.33333084947839053,0.24999813710879287,0.6666616989567811,0.5833289865871834,0.24999813710879287,8.74993479880775,0.16666542473919527,0.16666542473919527,0.24999813710879287,9.499929210134129,0.33333084947839053
267,Glenn Murray,Brighton,1.8974217585692998,2.4666482861400896,0.0,0.24999813710879287,0.0,0.41666356184798814,0.0,0.08333271236959763,0.08333271236959763,0.0,1.4999888226527573,0.08333271236959763,8.583269374068555,11.083250745156485,2.5833140834575263
268,Charlie Daniels,Bournemouth,1.8974217585692998,12.333241430700449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666482861400898,0.0
269,Arnaut Danjuma Groeneveld,Bournemouth,1.8974217585692998,4.11108047690015,12.499906855439642,0.49999627421758575,0.0,10.916585320417289,0.49999627421758575,0.0,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0
270,John Stones,Man City,1.8910115499254845,3.5118785927187566,1.2499906855439644,0.6666616989567811,6.916615126676604,1.3333233979135621,0.0,0.0,0.0,0.0,13.749897540983609,0.0,0.0,0.0,0.6666616989567811
271,Mason Holgate,Everton,1.846140089418778,3.9999701937406855,3.6666393442622955,8.666602086438154,0.49999627421758575,11.083250745156485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333271236959763,0.0
272,Lewis Cook,Bournemouth,1.8397298807749631,3.416641207153503,7.583276825633384,12.749904992548437,0.0,0.0,2.499981371087929,0.0,0.16666542473919527,0.08333271236959763,0.8333271236959763,0.0,0.0,0.0,0.0
273,James McCarthy,Crystal Palace,1.839729880774963,2.6573876055638355,0.0,0.5833289865871834,1.0833252608047692,0.0,0.0,3.416641207153502,0.49999627421758575,9.166598360655739,8.499936661698957,0.0,0.0,0.6666616989567811,0.0
274,Christian Fuchs,Leicester,1.8333196721311478,7.94438524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333084947839053,5.083295454545455,18.416529433681074,0.0
275,Neil Taylor,Aston Villa,1.8269094634873324,2.968727878166915,0.0,0.8333271236959763,0.0,0.0,0.0,0.0,0.6666616989567811,1.5833215350223546,3.249975782414307,1.7499869597615503,0.7499944113263787,14.083228390461997,0.8333271236959763
276,Kevin Danso,Southampton,1.805542101341282,3.611084202682564,0.0,0.0,0.24999813710879287,9.416596497764532,0.0,0.0,0.0,0.41666356184798814,0.0,10.249923621460509,1.3333233979135621,0.0,0.0
277,Gaëtan Bong,Brighton,1.7884482116244413,5.812456687779434,0.0,0.0,0.0,0.0,0.0,0.41666356184798814,22.16650149031297,0.6666616989567811,0.0,0.0,0.0,0.0,0.0
278,Eric Dier,Spurs,1.7820380029806264,5.791623509687036,11.083250745156485,2.7499795081967213,0.0,0.0,0.0,9.166598360655739,0.16666542473919527,0.0,0.0,0.0,0.0,0.0,0.0
279,Troy Deeney,Watford,1.769217585692996,7.666609538002983,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666587183308497,12.083243293591657
280,Danny Welbeck,Watford,1.769217585692996,4.599965722801789,0.0,0.0,0.0,0.0,0.24999813710879287,1.916652384500745,11.499914307004474,0.0,0.0,0.0,8.666602086438154,0.6666616989567811,0.0
281,Aymeric Laporte,Man City,1.7563971684053654,5.708290797317438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666356184798814,20.249849105812224,1.4166561102831596,0.7499944113263787
282,Andy Carroll,Newcastle,1.7243461251862893,3.20235708963168,9.83326005961252,0.9999925484351715,0.24999813710879287,0.0,0.9166598360655739,0.41666356184798814,1.1666579731743667,8.833267511177347,0.0,0.0,0.0,0.0,0.0
283,Martin Kelly,Crystal Palace,1.7051154992548436,2.770812686289121,11.749912444113265,0.6666616989567811,0.0,0.0,0.0,8.666602086438154,0.33333084947839053,0.0,0.0,0.08333271236959763,0.0,0.6666616989567811,0.0
284,Nathaniel Chalobah,Watford,1.6794746646795828,5.458292660208644,0.0,0.0,19.91651825633383,0.24999813710879287,0.49999627421758575,0.0,0.0,0.0,0.0,1.1666579731743667,0.0,0.0,0.0
285,Gary Cahill,Crystal Palace,1.653833830104322,1.9545308901232898,0.0,0.24999813710879287,0.41666356184798814,0.41666356184798814,0.8333271236959763,8.999932935916544,0.6666616989567811,8.833267511177347,0.0,1.0833252608047692,0.0,0.0,0.0
286,Shane Long,Southampton,1.628192995529061,4.233301788375559,17.83320044709389,0.0,0.0,0.0,0.0,1.4999888226527573,0.0,0.0,0.0,1.8333196721311478,0.0,0.0,0.0
287,Michael Obafemi,Southampton,1.5833215350223548,4.116635991058123,19.166523845007454,0.0,0.0,0.0,0.0,1.0833252608047692,0.0,0.0,0.0,0.0,0.0,0.0,0.33333084947839053
288,Tom Trybull,Norwich,1.5512704918032791,2.5208145491803284,1.5833215350223546,2.6666467958271243,1.2499906855439644,0.0,1.0833252608047692,0.0,0.0,0.0,0.0,1.2499906855439644,0.7499944113263787,11.083250745156485,0.49999627421758575
289,Keinan Davis,Aston Villa,1.4935786140089422,3.2360869970193744,0.0,0.0,0.0,0.49999627421758575,0.41666356184798814,0.0,8.41660394932936,0.0,0.41666356184798814,9.416596497764532,0.0,0.24999813710879287,0.0
290,Mario Vrancic,Norwich,1.4615275707898663,6.33328614008942,0.0,9.83326005961252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666616989567811,8.499936661698957,0.0
291,Albian Ajeti,West Ham,1.4487071535022358,4.708298248882266,0.0,0.6666616989567811,18.166531296572284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Conor Coady,Wolves,1.4166561102831599,1.4166561102831599,0.0,8.41660394932936,0.0,0.24999813710879287,0.24999813710879287,0.08333271236959763,0.08333271236959763,0.16666542473919527,0.16666542473919527,8.333271236959762,0.5833289865871834,0.08333271236959763,0.0
293,Paul Dummett,Newcastle,1.4166561102831596,1.8416529433681075,0.24999813710879287,0.08333271236959763,0.0,0.0,0.0,0.0,4.166635618479881,10.666587183308497,0.08333271236959763,1.4999888226527573,0.08333271236959763,0.9166598360655739,0.6666616989567811
294,Henri Lansbury,Aston Villa,1.410245901639344,4.583299180327868,0.41666356184798814,16.999873323397914,0.0,0.0,0.0,0.0,0.0,0.33333084947839053,0.0,0.5833289865871834,0.0,0.0,0.0
295,Simon Francis,Bournemouth,1.3910152757078988,4.520799646050671,1.4166561102831596,16.166546199701937,0.0,0.0,0.0,0.24999813710879287,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0
296,Jay Rodriguez,Burnley,1.3846050670640833,1.3846050670640833,0.24999813710879287,0.24999813710879287,1.3333233979135621,4.416633755588673,1.4999888226527573,0.49999627421758575,8.583269374068555,0.6666616989567811,0.0,0.41666356184798814,0.08333271236959763,0.0,0.0
297,Yerry Mina,Everton,1.3461438152011926,1.4583224664679586,11.666579731743669,0.24999813710879287,0.8333271236959763,0.0,0.24999813710879287,0.33333084947839053,0.5833289865871834,0.6666616989567811,0.41666356184798814,0.24999813710879287,1.4999888226527573,0.08333271236959763,0.6666616989567811
298,Joel Matip,Liverpool,1.3397336065573773,2.488076697892272,0.0,0.0,0.0,0.0,1.0833252608047692,0.0,1.6666542473919526,0.24999813710879287,3.249975782414307,0.6666616989567811,9.416596497764532,1.0833252608047692,0.0
299,Héctor Bellerín,Arsenal,1.3269131892697468,8.624935730253354,4.833297317436662,12.416574143070045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Çaglar Söyüncü,Leicester,1.2692213114754098,1.2692213114754098,0.24999813710879287,1.916652384500745,0.5833289865871834,0.8333271236959763,0.7499944113263787,0.33333084947839053,1.0833252608047692,0.49999627421758575,0.33333084947839053,0.24999813710879287,8.833267511177347,0.41666356184798814,0.41666356184798814
301,Tom Davies,Everton,1.2179396423248883,2.261887907174793,2.1666505216095384,1.7499869597615503,4.416633755588673,1.916652384500745,4.833297317436662,0.0,0.6666616989567811,0.0,0.0,0.0,0.0,0.0,0.08333271236959763
302,Issa Diop,West Ham,1.205119225037258,1.205119225037258,0.08333271236959763,0.08333271236959763,1.5833215350223546,0.49999627421758575,0.0,1.5833215350223546,0.24999813710879287,0.5833289865871834,0.33333084947839053,0.9166598360655739,0.16666542473919527,9.333263785394934,0.24999813710879287
303,Pablo Zabaleta,West Ham,1.173068181818182,3.0499772727272734,0.0,0.0,2.916644932935917,11.499914307004474,0.0,0.41666356184798814,0.0,0.08333271236959763,0.33333084947839053,0.0,0.0,0.0,0.0
304,Andreas Christensen,Chelsea,1.0961456780923997,2.3749823025335326,0.0,0.0,0.0,0.0,0.0,0.0,0.7499944113263787,11.083250745156485,0.24999813710879287,0.0,0.6666616989567811,0.16666542473919527,1.3333233979135621
305,Davinson Sánchez,Spurs,1.0640946348733236,1.537025583705912,0.24999813710879287,0.24999813710879287,0.08333271236959763,0.24999813710879287,0.9166598360655739,0.0,0.0,0.0,0.0,0.9166598360655739,1.3333233979135621,0.0,9.83326005961252
306,Rúben Gonçalo Silva Nascimento Vinagre,Wolves,1.0640946348733236,2.766646050670641,0.24999813710879287,0.0,0.24999813710879287,12.333241430700449,0.0,0.24999813710879287,0.0,0.0,0.0,0.7499944113263787,0.0,0.0,0.0
307,Billy Gilmour,Chelsea,1.0499921758569302,5.249960879284651,0.0,9.83326005961252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666616989567811,0.0,0.0,0.0
308,Bernardo Fernandes da Silva Junior,Brighton,1.0384538002980628,6.749949701937408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166568554396425,0.0,0.0,0.33333084947839053
309,Jan Bednarek,Southampton,1.0256333830104323,1.0256333830104323,0.24999813710879287,0.24999813710879287,0.24999813710879287,0.33333084947839053,0.24999813710879287,0.24999813710879287,0.9166598360655739,0.6666616989567811,0.33333084947839053,0.0,0.24999813710879287,0.5833289865871834,8.999932935916544
310,Michael Keane,Everton,1.0192231743666171,1.2045364787969113,0.0,0.0,0.0,0.08333271236959763,0.24999813710879287,0.24999813710879287,0.49999627421758575,1.4166561102831596,0.5833289865871834,0.33333084947839053,9.249931073025337,0.16666542473919527,0.41666356184798814
311,Moussa Djenepo,Southampton,0.9551210879284651,2.0694290238450077,0.7499944113263787,0.49999627421758575,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,9.416596497764532,0.0,1.0833252608047692,0.41666356184798814,0.0
312,Jack Stacey,Bournemouth,0.9423006706408348,3.062477179582713,0.0,0.0,0.0,0.0,0.0,0.8333271236959763,9.583261922503727,0.6666616989567811,1.1666579731743667,0.0,0.0,0.0,0.0
313,Phil Bardsley,Burnley,0.9166598360655739,5.95828893442623,0.6666616989567811,11.249916169895679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Angelo Ogbonna,West Ham,0.9038394187779434,1.305545827123696,0.24999813710879287,0.0,0.0,0.0,8.41660394932936,0.9166598360655739,0.5833289865871834,0.33333084947839053,0.49999627421758575,0.33333084947839053,0.0,0.41666356184798814,0.0
315,Craig Dawson,Watford,0.8781985842026827,0.8781985842026827,8.333271236959762,0.08333271236959763,0.08333271236959763,0.0,0.0,0.16666542473919527,0.9166598360655739,0.08333271236959763,0.24999813710879287,0.41666356184798814,0.5833289865871834,0.16666542473919527,0.33333084947839053
316,Michy Batshuayi,Chelsea,0.8781985842026826,1.4270726993293592,0.16666542473919527,1.2499906855439644,0.24999813710879287,0.0,0.0,0.41666356184798814,0.08333271236959763,0.08333271236959763,8.916600223546945,0.24999813710879287,0.0,0.0,0.0
317,Javier Manquillo,Newcastle,0.8717883755588675,2.8333122205663193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666542473919526,0.16666542473919527,0.24999813710879287,0.0,0.0,9.249931073025337
318,Jamaal Lascelles,Newcastle,0.8461475409836066,0.9166598360655738,0.0,0.0,0.08333271236959763,0.16666542473919527,0.08333271236959763,0.0,0.24999813710879287,0.49999627421758575,0.0,9.499929210134129,0.0,0.08333271236959763,0.33333084947839053
319,Stuart Armstrong,Southampton,0.8269169150521609,1.0749919895678093,2.3333159463487334,1.4999888226527573,4.416633755588673,0.5833289865871834,0.0,0.0,0.49999627421758575,0.33333084947839053,0.24999813710879287,0.24999813710879287,0.0,0.5833289865871834,0.0
320,Ciaran Clark,Newcastle,0.8140964977645305,1.7638757451564828,0.24999813710879287,0.08333271236959763,8.916600223546945,0.9166598360655739,0.24999813710879287,0.16666542473919527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Joseph Gomez,Liverpool,0.8076862891207155,2.0999843517138603,0.24999813710879287,0.0,0.0,0.41666356184798814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83326005961252
322,Isaac Success Ajayi,Watford,0.7884556631892699,5.124961810730254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.249923621460509,0.0,0.0,0.0
323,Juan Foyth,Spurs,0.7756352459016396,5.041629098360657,0.0,9.999925484351715,0.08333271236959763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Ezri Konsa Ngoyo,Aston Villa,0.762814828614009,3.305530923994039,1.0833252608047692,8.583269374068555,0.0,0.0,0.0,0.24999813710879287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Florin Andone,Brighton,0.7243535767511179,3.138865499254844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999813710879287,8.74993479880775,0.41666356184798814
326,James Tomkins,Crystal Palace,0.7115331594634875,1.8499862146050674,8.74993479880775,0.16666542473919527,0.08333271236959763,0.16666542473919527,0.08333271236959763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Matej Vydra,Burnley,0.7051229508196722,2.2916495901639347,0.0,0.0,0.0,0.08333271236959763,0.08333271236959763,0.0,0.0,0.0,8.999932935916544,0.0,0.0,0.0,0.0
328,Ben Godfrey,Norwich,0.7051229508196722,0.7051229508196722,0.24999813710879287,3.1666430700447092,0.7499944113263787,0.33333084947839053,0.16666542473919527,0.41666356184798814,1.916652384500745,0.33333084947839053,0.0,1.1666579731743667,0.33333084947839053,0.24999813710879287,0.08333271236959763
329,Sam Byram,Norwich,0.7051229508196722,1.8333196721311478,1.6666542473919526,0.0,0.0,0.24999813710879287,0.0,0.0,0.0,6.3332861400894185,0.8333271236959763,0.0,0.0,0.08333271236959763,0.0
330,Mamadou Sakho,Crystal Palace,0.6923025335320419,2.9999776453055147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333084947839053,8.583269374068555,0.08333271236959763,0.0,0.0,0.0
