,assists,goals,h_a,id,key_passes,own_goals,player,player_id,position,positionOrder,red_card,roster_in,roster_out,shots,team_id,time,xA,xG,xGBuildup,xGChain,yellow_card,team_h_name,team_a_name,team_name,opponent_team_name,team_h,team_a,fixture,round
6315,0,0,a,386376,0,0,Ederson,6054,GK,1,0,0,0,0,88,90,0,0,0.6495752334594727,0.6495752334594727,0,Sheffield Utd,Man City,11,15,15,11,236,24
6316,0,0,a,386379,0,0,Aymeric Laporte,2498,DC,3,0,386389,0,0,88,79,0,0,0.6643869876861572,0.6643869876861572,0,Sheffield Utd,Man City,11,15,15,11,236,24
6317,0,0,a,386377,1,0,Nicolas Otamendi,611,DC,3,0,0,0,1,88,90,0.08748554438352585,0.08963833004236221,0.853156328201294,0.853156328201294,0,Sheffield Utd,Man City,11,15,15,11,236,24
6318,0,0,a,386378,3,0,Fernandinho,614,DC,3,0,0,0,0,88,90,0.14472362399101257,0,0.6856147646903992,0.6856147646903992,1,Sheffield Utd,Man City,11,15,15,11,236,24
6319,0,0,a,386380,0,0,Kyle Walker,638,DMR,5,0,0,0,0,88,90,0,0,0.784591019153595,0.784591019153595,0,Sheffield Utd,Man City,11,15,15,11,236,24
6320,0,0,a,386381,1,0,Oleksandr Zinchenko,2958,DML,6,0,0,0,1,88,90,0.02122778259217739,0.022663185372948647,0,0.02122778259217739,0,Sheffield Utd,Man City,11,15,15,11,236,24
6321,1,0,a,386382,3,0,Kevin De Bruyne,447,MC,9,0,0,0,2,88,90,0.8310295343399048,0.04417971894145012,0.6283474564552307,0.861296534538269,0,Sheffield Utd,Man City,11,15,15,11,236,24
6322,0,0,a,386383,2,0,Rodri,2496,MC,9,0,0,0,3,88,90,0.1514352411031723,0.07511356472969055,0.6725271940231323,0.8287706971168518,1,Sheffield Utd,Man City,11,15,15,11,236,24
6323,0,0,a,386385,0,0,Raheem Sterling,618,AMC,12,0,386388,0,5,88,90,0,0.7657455801963806,0.7927452921867371,1.4519596099853516,0,Sheffield Utd,Man City,11,15,15,11,236,24
6324,0,0,a,386384,3,0,Riyad Mahrez,750,AMC,12,0,0,0,3,88,90,0.6569041013717651,0.35737359523773193,0.9712259769439697,1.6109330654144287,0,Sheffield Utd,Man City,11,15,15,11,236,24
6325,0,0,a,386386,1,0,Gabriel Jesus,5543,FW,15,0,386387,0,2,88,68,0.022951938211917877,0.8899409174919128,0,0.15172399580478668,0,Sheffield Utd,Man City,11,15,15,11,236,24
6326,0,0,a,386388,0,0,Bernardo Silva,3635,Sub,17,0,0,386385,0,88,1,0,0,0,0,0,Sheffield Utd,Man City,11,15,15,11,236,24
6327,0,0,a,386389,0,0,Eric Garcia,8045,Sub,17,0,0,386379,0,88,11,0,0,0.10368574410676956,0.10368574410676956,0,Sheffield Utd,Man City,11,15,15,11,236,24
6328,0,1,a,386387,2,0,Sergio Aguero,619,Sub,17,0,0,386386,1,88,22,0.14768962562084198,0.6283474564552307,0.12021812796592712,0.7760370969772339,1,Sheffield Utd,Man City,11,15,15,11,236,24
6329,0,0,h,386362,0,0,Dean Henderson,7702,GK,1,0,0,0,0,238,90,0,0,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6330,0,0,h,386364,1,0,Chris Basham,7704,DC,3,0,386374,0,1,238,79,0.07646108418703079,0.011310401372611523,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6331,0,0,h,386365,0,0,Jack O&#039;Connell,7705,DC,3,0,0,0,0,238,90,0,0,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6332,0,0,h,386363,0,0,John Egan,7703,DC,3,0,0,0,1,238,90,0,0.07646108418703079,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6333,0,0,h,386366,1,0,George Baldock,7706,DMR,5,0,0,0,0,238,90,0.011310401372611523,0,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6334,0,0,h,386367,1,0,Enda Stevens,7707,DML,6,0,0,0,0,238,90,0.5861145853996277,0,0.5861145853996277,0.5861145853996277,0,Sheffield Utd,Man City,15,11,15,11,236,24
6335,0,0,h,386370,0,0,Oliver Norwood,7710,MC,9,0,0,0,0,238,90,0,0,0,0,1,Sheffield Utd,Man City,15,11,15,11,236,24
6336,0,0,h,386368,0,0,Muhamed Besic,908,MC,9,0,386375,0,0,238,79,0,0,0.5861145853996277,0.5861145853996277,1,Sheffield Utd,Man City,15,11,15,11,236,24
6337,0,0,h,386369,0,0,John Fleck,7709,MC,9,0,0,0,0,238,90,0,0,0.5861145853996277,0.5861145853996277,1,Sheffield Utd,Man City,15,11,15,11,236,24
6338,0,0,h,386371,0,0,Billy Sharp,7712,FW,15,0,386373,0,0,238,60,0,0,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6339,0,0,h,386372,0,0,Oliver McBurnie,1736,FW,15,0,0,0,1,238,90,0,0.5861145853996277,0.5861145853996277,0.5861145853996277,1,Sheffield Utd,Man City,15,11,15,11,236,24
6340,0,0,h,386373,0,0,Lys Mousset,1748,Sub,17,0,0,386371,1,238,30,0,0.10105728358030319,0.5861145853996277,0.6871718168258667,0,Sheffield Utd,Man City,15,11,15,11,236,24
6341,0,0,h,386374,0,0,Callum Robinson,4476,Sub,17,0,0,386364,0,238,11,0,0,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6342,0,0,h,386375,0,0,John Lundstram,7708,Sub,17,0,0,386368,0,238,11,0,0,0,0,0,Sheffield Utd,Man City,15,11,15,11,236,24
6343,0,0,a,386293,0,0,Martin Dubravka,6532,GK,1,0,0,0,0,86,90,0,0,0,0,0,Everton,Newcastle,13,8,8,13,233,24
6344,0,0,a,386294,1,0,Isaac Hayden,6062,DR,2,0,0,0,1,86,90,0.043980758637189865,0.08417917042970657,0,0.043980758637189865,0,Everton,Newcastle,13,8,8,13,233,24
6345,0,0,a,386296,0,0,Ciaran Clark,875,DC,3,0,386304,0,0,86,71,0,0,0.043980758637189865,0.043980758637189865,1,Everton,Newcastle,13,8,8,13,233,24
6346,0,0,a,386297,0,0,Jamaal Lascelles,766,DC,3,0,0,0,0,86,90,0,0,0.043980758637189865,0.043980758637189865,0,Everton,Newcastle,13,8,8,13,233,24
6347,0,0,a,386295,0,0,Federico Fernandez,708,DC,3,0,0,0,2,86,90,0,0.07189758867025375,0,0,0,Everton,Newcastle,13,8,8,13,233,24
6348,0,0,a,386298,2,0,Matt Ritchie,461,DL,4,0,0,0,0,86,90,0.07189758867025375,0,0,0,0,Everton,Newcastle,13,8,8,13,233,24
6349,0,0,a,386299,0,0,Miguel Almiron,7420,MR,8,0,0,0,0,86,90,0,0,0.043980758637189865,0.043980758637189865,0,Everton,Newcastle,13,8,8,13,233,24
6350,0,0,a,386300,0,0,Sean Longstaff,7078,MC,9,0,0,0,1,86,90,0,0.021354151889681816,0,0,0,Everton,Newcastle,13,8,8,13,233,24
6351,0,0,a,386301,0,0,Matthew Longstaff,8016,MC,9,0,0,0,0,86,90,0,0,0.043980758637189865,0.043980758637189865,0,Everton,Newcastle,13,8,8,13,233,24
6352,0,0,a,386302,0,0,Christian Atsu,2344,ML,10,0,386305,0,0,86,63,0,0,0,0,0,Everton,Newcastle,13,8,8,13,233,24
6353,0,0,a,386303,0,0,Joelinton,87,FW,15,0,386306,0,1,86,79,0,0.043980758637189865,0,0.043980758637189865,0,Everton,Newcastle,13,8,8,13,233,24
6354,0,0,a,386305,0,0,Emil Krafth,1545,Sub,17,0,0,386302,0,86,27,0,0,0,0,0,Everton,Newcastle,13,8,8,13,233,24
6355,0,0,a,386306,0,0,Fabian Schar,76,Sub,17,0,0,386303,2,86,11,0,0.05442311614751816,0,0.011215895414352417,0,Everton,Newcastle,13,8,8,13,233,24
6356,0,2,a,386304,0,0,Florian Lejeune,5073,Sub,17,0,0,386296,2,86,19,0,0.31868889927864075,0,0,0,Everton,Newcastle,13,8,8,13,233,24
6357,0,0,h,386279,0,0,Jordan Pickford,741,GK,1,0,0,0,0,72,90,0,0,0.3713391125202179,0.3713391125202179,0,Everton,Newcastle,8,13,8,13,233,24
6358,0,0,h,386280,1,0,Djibril Sidibe,3357,DR,2,0,0,0,1,72,90,0.04683829843997955,0.01219194196164608,1.2987805604934692,1.3578108549118042,0,Everton,Newcastle,8,13,8,13,233,24
6359,0,0,h,386281,0,0,Yerry Mina,6521,DC,3,0,0,0,1,72,90,0,0.3690209984779358,0.8435755968093872,0.8435755968093872,0,Everton,Newcastle,8,13,8,13,233,24
6360,0,0,h,386282,0,0,Mason Holgate,985,DC,3,0,0,0,1,72,90,0,0.03821812942624092,0.3713391125202179,0.3713391125202179,0,Everton,Newcastle,8,13,8,13,233,24
6361,1,0,h,386283,2,0,Lucas Digne,1823,DL,4,0,0,0,2,72,90,0.4552050232887268,0.06883293390274048,0.11726471036672592,0.5724697113037109,0,Everton,Newcastle,8,13,8,13,233,24
6362,0,0,h,386284,3,0,Theo Walcott,503,MR,8,0,386291,0,2,72,89,0.7708310484886169,0.08037051558494568,0.5007050633430481,0.9680837392807007,0,Everton,Newcastle,8,13,8,13,233,24
6363,0,0,h,386285,1,0,Morgan Schneiderlin,551,MC,9,0,0,0,0,72,90,0.03821812942624092,0,0.9514594078063965,0.9514594078063965,0,Everton,Newcastle,8,13,8,13,233,24
6364,0,0,h,386286,0,0,Fabian Delph,876,MC,9,0,0,0,0,72,90,0,0,1.3456188440322876,1.3456188440322876,0,Everton,Newcastle,8,13,8,13,233,24
6365,1,0,h,386287,2,0,Bernard,7063,ML,10,0,386292,0,3,72,84,0.4151999354362488,0.49010592699050903,0.02763056755065918,0.932936429977417,0,Everton,Newcastle,8,13,8,13,233,24
6366,0,1,h,386288,0,0,Moise Kean,1304,FW,15,0,386290,0,3,72,72,0,0.44789671897888184,0.7683389186859131,1.1886050701141357,0,Everton,Newcastle,8,13,8,13,233,24
6367,0,1,h,386289,3,0,Dominic Calvert-Lewin,5555,FW,15,0,0,0,4,72,90,0.16485348343849182,0.5459040999412537,0.39896970987319946,1.060800313949585,1,Everton,Newcastle,8,13,8,13,233,24
6368,0,0,h,386290,0,0,Seamus Coleman,585,Sub,17,0,0,386288,0,72,18,0,0,0,0,0,Everton,Newcastle,8,13,8,13,233,24
6369,0,0,h,386291,0,0,Oumar Niasse,599,Sub,17,0,0,386284,0,72,1,0,0,0,0,0,Everton,Newcastle,8,13,8,13,233,24
6370,0,0,h,386292,0,0,Tom Davies,1042,Sub,17,0,0,386287,0,72,6,0,0,0,0,0,Everton,Newcastle,8,13,8,13,233,24
6371,0,0,a,386348,0,0,Mat Ryan,2385,GK,1,0,0,0,0,220,90,0,0,0.0950414314866066,0.0950414314866066,0,Bournemouth,Brighton,4,3,3,4,232,24
6372,0,0,a,386349,2,0,Steven Alzate,8020,DR,2,0,0,0,0,220,90,0.08475351333618164,0,0.10925493389368057,0.1599394679069519,0,Bournemouth,Brighton,4,3,3,4,232,24
6373,0,0,a,386350,0,0,Lewis Dunk,6048,DC,3,0,0,0,2,220,90,0,0.35945573449134827,0.1645055115222931,0.17364051938056946,0,Bournemouth,Brighton,4,3,3,4,232,24
6374,0,0,a,386351,0,0,Adam Webster,7699,DC,3,0,0,0,0,220,90,0,0,0.1853596419095993,0.1853596419095993,0,Bournemouth,Brighton,4,3,3,4,232,24
6375,0,0,a,386352,0,0,Bernardo,5245,DL,4,0,386360,0,2,220,61,0,0.07937886565923691,0.08748815208673477,0.16686701774597168,1,Bournemouth,Brighton,4,3,3,4,232,24
6376,0,0,a,386353,1,0,Alireza Jahanbakhsh,6842,MR,8,0,386361,0,2,220,61,0.019855469465255737,0.07931479066610336,0.12875713407993317,0.22792738676071167,0,Bournemouth,Brighton,4,3,3,4,232,24
6377,0,0,a,386355,0,0,Dale Stephens,6051,MC,9,0,0,0,0,220,90,0,0,0.11417423188686371,0.11417423188686371,0,Bournemouth,Brighton,4,3,3,4,232,24
6378,0,0,a,386354,2,0,Davy Propper,6050,MC,9,0,0,0,0,220,90,0.07295989990234375,0,0.5587136149406433,0.58440101146698,0,Bournemouth,Brighton,4,3,3,4,232,24
6379,0,1,a,386356,5,0,Aaron Mooy,6033,ML,10,0,0,0,4,220,90,0.7977467179298401,0.1616450548171997,0.17323629558086395,0.6991730332374573,0,Bournemouth,Brighton,4,3,3,4,232,24
6380,0,0,a,386358,1,1,Pascal Groß,239,FW,15,0,386359,0,2,220,61,0.04021565616130829,0.0623316615819931,0.42436280846595764,0.48669445514678955,0,Bournemouth,Brighton,4,3,3,4,232,24
6381,0,0,a,386357,2,0,Neal Maupay,3621,FW,15,0,0,0,8,220,90,0.035446569323539734,1.3110792636871338,0.026686079800128937,0.6304282546043396,0,Bournemouth,Brighton,4,3,3,4,232,24
6382,0,0,a,386361,0,0,Aaron Connolly,7991,Sub,17,0,0,386353,0,220,29,0,0,0,0,0,Bournemouth,Brighton,4,3,3,4,232,24
6383,0,0,a,386359,0,0,Leandro Trossard,7698,Sub,17,0,0,386358,1,220,29,0,0.03406897187232971,0.026686079800128937,0.06075505167245865,0,Bournemouth,Brighton,4,3,3,4,232,24
6384,0,0,a,386360,0,0,Solly March,6049,Sub,17,0,0,386352,0,220,29,0,0,0.06363213807344437,0.06363213807344437,0,Bournemouth,Brighton,4,3,3,4,232,24
6385,0,0,h,386335,0,0,Aaron Ramsdale,5603,GK,1,0,0,0,0,73,90,0,0,0.0944080576300621,0.0944080576300621,0,Bournemouth,Brighton,3,4,3,4,232,24
6386,0,0,h,386336,0,0,Adam Smith,825,DR,2,0,0,0,0,73,90,0,0,0.10599392652511597,0.10599392652511597,0,Bournemouth,Brighton,3,4,3,4,232,24
6387,0,0,h,386337,0,0,Nathan Ake,579,DC,3,0,0,0,1,73,90,0,0.07396448403596878,0,0.07396448403596878,0,Bournemouth,Brighton,3,4,3,4,232,24
6388,0,0,h,386338,0,0,Simon Francis,456,DC,3,0,0,0,0,73,90,0,0,0.10599392652511597,0.10599392652511597,0,Bournemouth,Brighton,3,4,3,4,232,24
6389,0,0,h,386339,0,0,Diego Rico,5065,DL,4,0,0,0,1,73,90,0,0.10599392652511597,0.10632538795471191,0.21231931447982788,0,Bournemouth,Brighton,3,4,3,4,232,24
6390,0,1,h,386340,1,0,Harry Wilson,5596,MR,8,0,386347,0,4,73,90,0.026691872626543045,0.285682737827301,0.10599392652511597,0.3558623790740967,0,Bournemouth,Brighton,3,4,3,4,232,24
6391,0,0,h,386341,0,0,Jefferson Lerma,2182,MC,9,0,0,0,1,73,90,0,0.02519596368074417,0.10599392652511597,0.13118988275527954,1,Bournemouth,Brighton,3,4,3,4,232,24
6392,0,0,h,386342,2,0,Philip Billing,6034,MC,9,0,0,0,1,73,90,0.13152135908603668,0.40064647793769836,0.02519596368074417,0.13152135908603668,0,Bournemouth,Brighton,3,4,3,4,232,24
6393,0,0,h,386343,2,0,Ryan Fraser,1683,ML,10,0,0,0,1,73,90,0.46315261721611023,0.026691872626543045,0.11960402131080627,0.14629589021205902,0,Bournemouth,Brighton,3,4,3,4,232,24
6394,1,0,h,386344,2,0,Dominic Solanke,1679,AMC,12,0,386346,0,1,73,86,0.20240439474582672,0.10632538795471191,0.0944080576300621,0.40313783288002014,0,Bournemouth,Brighton,3,4,3,4,232,24
6395,0,1,h,386345,2,0,Callum Wilson,468,FW,15,0,0,0,1,73,90,0.12676610052585602,0.8986471891403198,0.22559794783592224,1.156603217124939,0,Bournemouth,Brighton,3,4,3,4,232,24
6396,0,0,h,386346,0,0,Dan Gosling,462,Sub,17,0,0,386344,0,73,4,0,0,0,0,0,Bournemouth,Brighton,3,4,3,4,232,24
6397,0,0,h,386347,0,0,Lewis Cook,1789,Sub,17,0,0,386340,0,73,1,0,0,0,0,0,Bournemouth,Brighton,3,4,3,4,232,24
6398,0,0,a,386321,0,0,Alex McCarthy,635,GK,1,0,0,0,0,74,90,0,0,0.025086138397455215,0.025086138397455215,0,Crystal Palace,Southampton,16,7,7,16,239,24
6399,0,0,a,386322,0,0,Cedric Soares,847,DR,2,0,386332,0,0,74,20,0,0,0,0,0,Crystal Palace,Southampton,16,7,7,16,239,24
6400,1,0,a,386324,1,0,Jack Stephens,1735,DC,3,0,0,0,0,74,90,0.055225010961294174,0,0.1704285889863968,0.22565360367298126,0,Crystal Palace,Southampton,16,7,7,16,239,24
6401,0,0,a,386323,0,0,Jannik Vestergaard,111,DC,3,0,0,0,1,74,90,0,0.1444953978061676,0.055225010961294174,0.055225010961294174,0,Crystal Palace,Southampton,16,7,7,16,239,24
6402,0,0,a,386325,1,0,Ryan Bertrand,835,DL,4,0,0,0,1,74,90,0.10613159090280533,0.025086138397455215,0.0787116065621376,0.20992933213710785,0,Crystal Palace,Southampton,16,7,7,16,239,24
6403,0,1,a,386326,1,0,Stuart Armstrong,6893,MR,8,0,0,0,6,74,90,0.04549122601747513,0.2569384276866913,0.08800163865089417,0.3194013833999634,0,Crystal Palace,Southampton,16,7,7,16,239,24
6404,0,0,a,386327,1,0,Pierre-Emile Højbjerg,343,MC,9,0,0,0,2,74,90,0.10213973373174667,0.027514418587088585,0.0740307867527008,0.10154519975185394,0,Crystal Palace,Southampton,16,7,7,16,239,24
6405,0,0,a,386328,1,0,James Ward-Prowse,843,MC,9,0,0,0,0,74,90,0.01664872281253338,0,0.01742427423596382,0.01742427423596382,0,Crystal Palace,Southampton,16,7,7,16,239,24
6406,1,1,a,386329,4,0,Nathan Redmond,790,ML,10,0,0,0,2,74,90,0.10646238923072815,0.15736474096775055,0.16904708743095398,0.40512344241142273,1,Crystal Palace,Southampton,16,7,7,16,239,24
6407,0,0,a,386330,3,0,Michael Obafemi,6504,FW,15,0,386334,0,1,74,87,0.5014066696166992,0.04549122601747513,0.14864200353622437,0.6700012683868408,0,Crystal Palace,Southampton,16,7,7,16,239,24
6408,0,0,a,386331,1,0,Shane Long,839,FW,15,0,386333,0,2,74,73,0.1444953978061676,0.47371095418930054,0.025086138397455215,0.4821483790874481,0,Crystal Palace,Southampton,16,7,7,16,239,24
6409,0,0,a,386333,0,0,Danny Ings,986,Sub,17,0,0,386331,0,74,17,0,0,0,0,0,Crystal Palace,Southampton,16,7,7,16,239,24
6410,0,0,a,386334,1,0,Che Adams,7700,Sub,17,0,0,386330,0,74,3,0.010090145282447338,0,0,0.010090145282447338,0,Crystal Palace,Southampton,16,7,7,16,239,24
6411,0,0,a,386332,2,0,Oriol Romeu,842,Sub,17,0,0,386322,0,74,70,0.04251041263341904,0,0.09145505726337433,0.11654119938611984,1,Crystal Palace,Southampton,16,7,7,16,239,24
6412,0,0,h,386307,0,0,Vicente Guaita,2190,GK,1,0,0,0,0,78,90,0,0,0,0,0,Crystal Palace,Southampton,7,16,7,16,239,24
6413,0,0,h,386308,0,0,Martin Kelly,525,DR,2,0,386320,0,0,78,65,0,0,0,0,0,Crystal Palace,Southampton,7,16,7,16,239,24
6414,0,0,h,386309,0,0,James Tomkins,530,DC,3,0,0,0,0,78,90,0,0,0.055756229907274246,0.055756229907274246,1,Crystal Palace,Southampton,7,16,7,16,239,24
6415,0,0,h,386310,0,0,Gary Cahill,699,DC,3,0,0,0,0,78,90,0,0,0,0,0,Crystal Palace,Southampton,7,16,7,16,239,24
6416,0,0,h,386311,1,0,Jairo Riedewald,6027,DL,4,0,0,0,0,78,90,0.11330186575651169,0,0.16905809938907623,0.16905809938907623,0,Crystal Palace,Southampton,7,16,7,16,239,24
6417,0,0,h,386312,1,0,Jordan Ayew,672,MR,8,0,0,0,1,78,90,0.3298039436340332,0.11330186575651169,0,0.4431058168411255,0,Crystal Palace,Southampton,7,16,7,16,239,24
6418,0,0,h,386315,0,0,James McArthur,633,MC,9,0,0,0,1,78,90,0,0.06290186941623688,0.16905809938907623,0.2319599688053131,0,Crystal Palace,Southampton,7,16,7,16,239,24
6419,0,0,h,386313,0,0,James McCarthy,589,MC,9,0,0,0,1,78,90,0,0.057413000613451004,0.11330186575651169,0.11330186575651169,0,Crystal Palace,Southampton,7,16,7,16,239,24
6420,0,0,h,386314,1,0,Cheikhou Kouyate,532,MC,9,0,386318,0,0,78,65,0.055756229907274246,0,0,0.055756229907274246,0,Crystal Palace,Southampton,7,16,7,16,239,24
6421,0,0,h,386316,1,0,Wilfried Zaha,522,ML,10,0,0,0,0,78,90,0.05541239678859711,0,0.16905809938907623,0.22447049617767334,0,Crystal Palace,Southampton,7,16,7,16,239,24
6422,0,0,h,386317,0,0,Cenk Tosun,6477,FW,15,0,386319,0,2,78,72,0,0.38556018471717834,0,0.38556018471717834,0,Crystal Palace,Southampton,7,16,7,16,239,24
6423,0,0,h,386318,0,0,Max Meyer,338,Sub,17,0,0,386314,0,78,25,0,0,0.05541239678859711,0.05541239678859711,0,Crystal Palace,Southampton,7,16,7,16,239,24
6424,0,0,h,386319,1,0,Connor Wickham,519,Sub,17,0,0,386317,1,78,18,0.06290186941623688,0.05541239678859711,0,0.05541239678859711,0,Crystal Palace,Southampton,7,16,7,16,239,24
6425,0,0,h,386320,0,0,Joel Ward,510,Sub,17,0,0,386308,0,78,25,0,0,0,0,0,Crystal Palace,Southampton,7,16,7,16,239,24
6426,0,0,a,386431,0,0,Bernd Leno,181,GK,1,0,0,0,0,83,90,0,0,0,0,0,Chelsea,Arsenal,1,6,6,1,238,24
6427,0,1,a,386432,0,0,Hector Bellerin,492,DR,2,0,0,0,1,83,90,0,0.035346582531929016,0,0.035346582531929016,0,Chelsea,Arsenal,1,6,6,1,238,24
6428,1,0,a,386434,1,0,Shkodran Mustafi,1699,DC,3,0,0,0,0,83,90,0.5327300429344177,0,0,0.5327300429344177,0,Chelsea,Arsenal,1,6,6,1,238,24
6429,0,0,a,386433,0,0,David Luiz,1676,DC,3,1,0,0,0,83,25,0,0,0,0,0,Chelsea,Arsenal,1,6,6,1,238,24
6430,0,0,a,386435,0,0,Bukayo Saka,7322,DL,4,0,0,0,0,83,90,0,0,0.035346582531929016,0.035346582531929016,0,Chelsea,Arsenal,1,6,6,1,238,24
6431,1,0,a,386437,1,0,Lucas Torreira,1227,DMC,7,0,0,0,0,83,90,0.035346582531929016,0,0,0.035346582531929016,0,Chelsea,Arsenal,1,6,6,1,238,24
6432,0,0,a,386436,0,0,Granit Xhaka,204,DMC,7,0,0,0,0,83,90,0,0,0,0,0,Chelsea,Arsenal,1,6,6,1,238,24
6433,0,0,a,386438,0,0,Nicolas Pepe,5656,AMR,11,0,386443,0,0,83,83,0,0,0,0,0,Chelsea,Arsenal,1,6,6,1,238,24
6434,0,0,a,386439,0,0,Mesut Ozil,499,AMC,12,0,386442,0,0,83,57,0,0,0,0,0,Chelsea,Arsenal,1,6,6,1,238,24
6435,0,1,a,386440,0,0,Gabriel Martinelli,7752,AML,13,0,386444,0,1,83,90,0,0.5327300429344177,0,0.5327300429344177,0,Chelsea,Arsenal,1,6,6,1,238,24
6436,0,0,a,386441,0,0,Alexandre Lacazette,3277,FW,15,0,0,0,0,83,90,0,0,0.035346582531929016,0.035346582531929016,0,Chelsea,Arsenal,1,6,6,1,238,24
6437,0,0,a,386443,0,0,Rob Holding,1749,Sub,17,0,0,386438,0,83,7,0,0,0,0,0,Chelsea,Arsenal,1,6,6,1,238,24
6438,0,0,a,386444,0,0,Joe Willock,6630,Sub,17,0,0,386440,0,83,1,0,0,0,0,0,Chelsea,Arsenal,1,6,6,1,238,24
6439,0,0,a,386442,0,0,Matteo Guendouzi,5759,Sub,17,0,0,386439,0,83,33,0,0,0.035346582531929016,0.035346582531929016,1,Chelsea,Arsenal,1,6,6,1,238,24
6440,0,0,h,386417,0,0,Kepa,5061,GK,1,0,0,0,0,80,90,0,0,0.05479689687490463,0.05479689687490463,0,Chelsea,Arsenal,6,1,6,1,238,24
6441,0,1,h,386418,2,0,Cesar Azpilicueta,681,DR,2,0,0,0,1,80,90,0.22459541261196136,0.4546564519405365,0.18206116557121277,0.18206116557121277,0,Chelsea,Arsenal,6,1,6,1,238,24
6442,0,0,h,386419,1,0,Andreas Christensen,200,DC,3,0,0,0,1,80,90,0.05479689687490463,0.12689797580242157,0.6784754991531372,0.6784754991531372,1,Chelsea,Arsenal,6,1,6,1,238,24
6443,0,0,h,386420,1,0,Antonio Rudiger,1822,DC,3,0,0,0,2,80,90,0.4118063747882843,0.05272126570343971,0.236858069896698,0.252128541469574,0,Chelsea,Arsenal,6,1,6,1,238,24
6444,0,0,h,386421,5,0,Emerson,1245,DL,4,0,0,0,1,80,90,0.29929786920547485,0.05331947281956673,0.6937459707260132,0.8110402822494507,1,Chelsea,Arsenal,6,1,6,1,238,24
6445,0,0,h,386422,1,0,Mateo Kovacic,2254,MC,9,0,386430,0,3,80,68,0.015270482748746872,0.20978379249572754,0.015270482748746872,0.2250542789697647,0,Chelsea,Arsenal,6,1,6,1,238,24
6446,0,0,h,386423,1,0,N&#039;Golo Kante,751,MC,9,0,386429,0,1,80,71,0.03625216335058212,0.13115470111370087,0.20978379249572754,0.37719064950942993,0,Chelsea,Arsenal,6,1,6,1,238,24
6447,0,1,h,386424,2,0,Jorginho,1389,MC,9,0,0,0,2,80,90,0.46433404088020325,0.8076335787773132,0.5055922269821167,0.5283088684082031,0,Chelsea,Arsenal,6,1,6,1,238,24
6448,1,0,h,386425,2,0,Callum Hudson-Odoi,6456,FWR,14,0,0,0,1,80,90,0.5070247054100037,0.03625216335058212,0.6876534223556519,0.6876534223556519,0,Chelsea,Arsenal,6,1,6,1,238,24
6449,0,0,h,386426,1,0,Tammy Abraham,702,FW,15,0,0,0,2,80,90,0.05331947281956673,0.43631595373153687,0.05236828699707985,0.10568775981664658,0,Chelsea,Arsenal,6,1,6,1,238,24
6450,0,0,h,386427,0,0,Willian,700,FWL,16,0,386428,0,1,80,81,0,0.05479689687490463,0.16786572337150574,0.22266262769699097,0,Chelsea,Arsenal,6,1,6,1,238,24
6451,0,0,h,386428,0,0,Michy Batshuayi,1678,Sub,17,0,0,386427,1,80,9,0,0.5437922477722168,0,0.5437922477722168,0,Chelsea,Arsenal,6,1,6,1,238,24
6452,0,0,h,386429,0,0,Mason Mount,7768,Sub,17,0,0,386423,0,80,19,0,0,0,0,0,Chelsea,Arsenal,6,1,6,1,238,24
6453,0,0,h,386430,0,0,Ross Barkley,592,Sub,17,0,0,386422,3,80,22,0,0.4787934720516205,0.05479689687490463,0.5191309452056885,0,Chelsea,Arsenal,6,1,6,1,238,24
6454,0,0,a,386459,0,0,Darren Randolph,540,GK,1,0,0,0,0,81,90,0,0,0,0,0,Leicester,West Ham,19,9,9,19,234,24
6455,0,0,a,386460,0,0,Pablo Zabaleta,610,DR,2,0,0,0,0,81,90,0,0,0,0,0,Leicester,West Ham,19,9,9,19,234,24
6456,0,0,a,386462,0,0,Angelo Ogbonna,528,DC,3,0,0,0,0,81,90,0,0,0,0,1,Leicester,West Ham,19,9,9,19,234,24
6457,0,0,a,386463,1,0,Aaron Cresswell,534,DC,3,0,0,0,1,81,90,0.06673388183116913,0.020945480093359947,0,0,0,Leicester,West Ham,19,9,9,19,234,24
6458,0,0,a,386461,0,0,Issa Diop,3203,DC,3,0,0,0,0,81,90,0,0,0,0,0,Leicester,West Ham,19,9,9,19,234,24
6459,0,0,a,386464,0,0,Arthur Masuaku,1760,DL,4,0,386471,0,0,81,51,0,0,0,0,0,Leicester,West Ham,19,9,9,19,234,24
6460,0,0,a,386465,0,0,Declan Rice,5553,MC,9,0,0,0,1,81,90,0,0.06673388183116913,0,0,0,Leicester,West Ham,19,9,9,19,234,24
6461,0,1,a,386466,0,0,Mark Noble,533,MC,9,0,0,0,1,81,90,0,0.7611688375473022,0,0,0,Leicester,West Ham,19,9,9,19,234,24
6462,0,0,a,386467,0,0,Robert Snodgrass,1691,MC,9,0,386470,0,1,81,51,0,0.07871726900339127,0,0.07871726900339127,0,Leicester,West Ham,19,9,9,19,234,24
