,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards,id,gameweek,fixture,team,teamAgainst,side
9619,0,0,14,1,4.3,0,0,1.4,False,9.6,90,0,0,0,0,0,0.0,3,0,18,18,174,1,8,away
9620,0,0,18,1,13.2,0,0,4.2,False,28.6,90,0,0,0,0,0,0.0,3,0,19,18,174,1,8,away
9621,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,20,18,174,1,8,away
9622,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,21,18,174,1,8,away
9623,0,0,3,0,2.8,3,0,1.0,False,2.4,55,0,0,0,0,0,5.0,1,0,28,18,171,2,16,home
9624,0,1,34,0,85.3,3,1,19.0,False,59.2,90,0,0,0,0,0,45.0,8,0,29,18,171,2,16,home
9625,0,0,1,0,28.9,3,0,7.1,False,6.8,67,0,0,0,0,0,35.0,1,1,30,18,171,2,16,home
9626,0,0,3,0,1.1,0,0,0.0,False,0.0,7,0,0,0,0,0,0.0,1,0,31,18,171,2,16,home
9627,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,32,18,171,2,16,home
9628,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,33,18,171,2,16,home
9629,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,34,18,171,2,16,home
9630,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,35,18,171,2,16,home
9631,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,36,18,171,2,16,home
9632,0,0,2,0,5.1,1,0,0.5,False,0.0,45,0,0,0,0,0,0.0,1,0,49,18,173,4,15,home
9633,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,50,18,173,4,15,home
9634,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,51,18,173,4,15,home
9635,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,52,18,173,4,15,home
9636,0,0,1,0,6.8,0,0,2.5,False,4.4,34,0,0,0,0,0,14.0,0,1,53,18,173,4,15,home
9637,0,0,10,0,13.0,1,0,4.3,False,8.2,90,0,0,0,0,0,22.0,2,0,54,18,173,4,15,home
9638,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,55,18,173,4,15,home
9639,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,56,18,173,4,15,home
9640,0,0,12,0,16.6,1,0,2.7,False,10.8,90,0,0,0,0,0,0.0,2,0,57,18,173,4,15,home
9641,0,0,12,0,19.0,1,0,3.0,False,9.4,90,0,0,0,0,0,2.0,2,0,75,18,172,3,5,home
9642,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,76,18,172,3,5,home
9643,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,77,18,172,3,5,home
9644,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,78,18,172,3,5,home
9645,0,0,-1,0,1.8,0,0,0.4,False,2.2,45,0,0,0,0,0,0.0,1,0,79,18,172,3,5,home
9646,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,80,18,172,3,5,home
9647,0,0,7,0,1.4,1,0,1.4,False,8.8,90,0,0,0,0,0,4.0,2,0,81,18,172,3,5,home
9648,0,0,6,0,2.3,1,0,1.3,False,8.2,90,0,0,0,0,0,2.0,2,0,82,18,172,3,5,home
9649,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,96,18,172,5,3,away
9650,0,0,1,1,4.8,0,0,0.6,False,1.0,81,0,0,0,0,0,0.0,2,1,97,18,172,5,3,away
9651,0,0,3,0,0.0,0,0,0.0,False,0.2,8,0,0,0,0,0,0.0,1,0,98,18,172,5,3,away
9652,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,99,18,172,5,3,away
9653,0,0,4,1,0.1,0,0,0.2,False,0.0,64,0,0,0,0,0,2.0,2,1,100,18,172,5,3,away
9654,1,0,11,1,12.8,0,0,3.5,False,20.4,90,0,0,0,0,0,2.0,5,1,101,18,172,5,3,away
9655,0,0,6,1,1.8,0,0,0.9,False,6.8,90,0,0,0,0,0,0.0,3,0,102,18,172,5,3,away
9656,0,3,60,1,70.3,0,2,19.4,True,87.2,90,0,0,0,0,0,36.0,16,0,113,18,178,6,17,away
9657,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,114,18,178,6,17,away
9658,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,115,18,178,6,17,away
9659,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,116,18,178,6,17,away
9660,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,117,18,178,6,17,away
9661,0,0,13,0,14.5,0,0,2.4,False,9.4,22,0,0,0,0,0,0.0,1,0,118,18,178,6,17,away
9662,0,0,14,1,18.1,0,0,3.8,False,10.6,90,0,0,0,0,0,9.0,3,0,119,18,178,6,17,away
9663,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,120,18,172,5,3,away
9664,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,121,18,178,6,17,away
9665,0,0,1,0,7.3,1,0,4.7,False,8.4,90,0,0,0,0,0,31.0,2,0,133,18,176,7,13,away
9666,0,0,13,0,26.7,1,0,6.5,False,21.4,90,0,0,0,0,0,17.0,2,0,134,18,176,7,13,away
9667,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,135,18,176,7,13,away
9668,0,0,0,0,0.1,0,0,0.3,False,0.0,4,0,0,0,0,0,6.0,1,0,136,18,176,7,13,away
9669,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,137,18,176,7,13,away
9670,0,0,13,0,14.3,1,0,10.5,False,18.0,85,0,0,0,0,0,73.0,2,0,138,18,176,7,13,away
9671,0,0,16,0,0.3,1,0,2.1,False,16.8,90,0,0,0,0,0,4.0,2,0,139,18,176,7,13,away
9672,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,140,18,176,7,13,away
9673,0,0,9,1,22.3,0,0,6.2,False,7.2,90,0,0,0,0,0,32.0,3,0,150,18,174,8,1,home
9674,0,0,1,1,1.7,0,0,1.5,False,1.8,90,0,0,0,0,0,11.0,2,1,151,18,174,8,1,home
9675,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,152,18,174,8,1,home
9676,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,153,18,174,8,1,home
9677,0,0,3,1,12.3,0,0,2.7,False,5.8,90,0,0,0,0,0,9.0,2,1,154,18,174,8,1,home
9678,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,155,18,174,8,1,home
9679,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,156,18,174,8,1,home
9680,0,0,8,0,2.9,1,0,1.4,False,8.0,90,0,0,0,0,0,3.0,2,0,157,18,176,7,13,away
9681,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,158,18,174,8,1,home
9682,0,0,9,0,12.1,3,0,2.7,False,8.0,90,0,0,0,0,0,7.0,2,0,171,18,175,9,11,away
9683,1,0,12,0,13.2,2,0,3.3,False,15.8,63,0,0,0,0,0,4.0,5,0,172,18,175,9,11,away
9684,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,173,18,175,9,11,away
9685,0,0,3,0,4.3,1,0,0.8,False,3.4,26,0,0,0,0,0,0.0,1,0,174,18,175,9,11,away
9686,0,0,0,0,0.9,1,0,0.3,False,0.4,22,0,0,0,0,0,2.0,1,0,175,18,175,9,11,away
9687,0,0,13,0,0.4,3,0,1.4,False,13.8,90,0,0,0,0,0,0.0,1,1,176,18,175,9,11,away
9688,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,177,18,175,9,11,away
9689,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,178,18,175,9,11,away
9690,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,179,18,175,9,11,away
9691,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,180,18,175,9,11,away
9703,1,0,16,0,36.3,1,0,11.3,False,7.4,88,0,0,0,0,0,69.0,5,0,214,18,175,11,9,home
9704,1,0,28,0,86.6,1,0,19.1,False,48.8,90,0,0,0,0,0,56.0,4,1,215,18,175,11,9,home
9705,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,216,18,175,11,9,home
9706,0,1,30,0,50.7,1,1,21.6,False,50.8,90,0,0,0,0,0,114.0,8,0,217,18,175,11,9,home
9707,0,0,10,0,17.9,1,0,3.3,False,9.0,90,0,0,0,0,0,6.0,2,0,218,18,175,11,9,home
9708,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,219,18,175,11,9,home
9709,0,0,3,0,0.3,0,0,0.1,False,0.2,1,0,0,0,0,0,0.0,1,0,220,18,175,11,9,home
9710,0,0,16,0,1.9,1,0,2.1,False,19.2,90,0,0,0,0,0,0.0,2,0,221,18,175,11,9,home
9711,0,2,32,0,14.8,1,1,7.2,False,37.6,78,0,0,0,0,0,20.0,8,1,222,18,175,11,9,home
9712,0,0,6,0,18.3,0,0,5.4,False,11.2,26,0,0,0,0,0,24.0,1,0,238,18,179,12,18,away
9713,0,0,21,0,41.1,2,0,10.6,False,17.8,90,0,0,0,0,0,47.0,2,0,239,18,179,12,18,away
9714,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,240,18,179,12,18,away
9715,0,0,3,0,4.1,2,0,2.9,False,3.4,63,0,0,0,0,0,21.0,2,0,241,18,179,12,18,away
9716,0,0,3,0,19.7,0,0,2.3,False,2.0,18,0,0,0,0,0,1.0,1,0,242,18,179,12,18,away
9717,0,0,5,0,11.3,2,0,1.6,False,4.4,57,0,0,0,0,0,0.0,1,0,243,18,179,12,18,away
9718,0,0,22,0,50.3,2,0,7.9,False,28.2,90,0,0,0,0,0,0.0,2,0,244,18,179,12,18,away
9719,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,245,18,179,12,18,away
9720,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,246,18,179,12,18,away
9721,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,247,18,179,12,18,away
9722,0,0,9,0,2.2,2,0,4.5,False,10.2,71,0,0,0,0,0,33.0,2,0,248,18,179,12,18,away
9723,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,249,18,179,12,18,away
9724,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,250,18,179,12,18,away
9725,0,0,6,0,11.7,2,0,2.2,False,7.4,67,0,0,0,0,0,3.0,2,0,265,18,175,9,11,away
9726,0,3,35,1,7.9,0,1,9.9,True,55.0,90,0,0,0,0,0,36.0,10,1,266,18,176,13,7,home
9727,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,267,18,176,13,7,home
9728,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,268,18,176,13,7,home
9729,0,0,12,1,15.7,0,0,3.3,False,7.6,90,0,0,0,0,0,10.0,3,0,269,18,176,13,7,home
9730,0,0,3,0,1.3,0,0,0.3,False,2.0,26,0,0,0,0,0,0.0,1,0,270,18,176,13,7,home
9731,0,0,8,1,5.7,0,0,1.4,False,4.4,63,0,0,0,0,0,4.0,3,0,271,18,176,13,7,home
9732,0,0,3,0,0.2,0,0,0.1,False,0.4,4,0,0,0,0,0,0.0,1,0,282,18,177,14,20,home
9733,0,2,31,0,114.1,2,0,14.5,False,29.4,90,0,0,0,0,0,1.0,4,0,283,18,177,14,20,home
9734,0,0,5,0,0.3,0,0,0.2,False,2.0,3,0,0,0,0,0,0.0,1,0,284,18,177,14,20,home
9735,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,285,18,177,14,20,home
9736,0,0,9,0,3.4,2,0,4.8,False,11.6,90,0,0,0,0,0,33.0,2,0,286,18,177,14,20,home
9737,0,3,33,0,4.9,2,1,6.3,True,41.4,86,0,0,0,0,0,17.0,10,0,287,18,177,14,20,home
9738,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,288,18,177,14,20,home
9739,0,0,11,0,4.6,2,0,3.2,False,12.6,86,0,0,0,0,0,15.0,2,0,289,18,177,14,20,home
9740,0,0,16,0,1.5,2,0,2.5,False,23.6,85,0,0,0,0,0,0.0,2,0,290,18,177,14,20,home
9741,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,300,18,173,15,4,away
9742,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,301,18,173,15,4,away
9743,0,0,13,1,15.2,0,0,3.2,False,16.4,81,0,0,0,0,0,0.0,3,0,302,18,173,15,4,away
9744,0,0,6,0,28.6,1,0,4.5,False,6.6,90,0,0,0,0,0,10.0,2,0,320,18,171,16,2,away
9745,1,0,21,0,15.8,1,0,6.7,False,37.2,90,0,0,0,0,0,14.0,4,1,321,18,171,16,2,away
9746,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,322,18,171,16,2,away
9747,0,0,6,0,2.1,1,0,1.1,False,3.2,75,0,0,0,0,0,6.0,2,0,323,18,171,16,2,away
9748,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,324,18,171,16,2,away
9749,0,0,15,0,12.1,1,0,5.5,False,23.2,90,0,0,0,0,0,20.0,2,0,325,18,171,16,2,away
9750,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,326,18,171,16,2,away
9751,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,327,18,171,16,2,away
9752,0,0,2,0,0.1,0,0,0.4,False,4.2,14,0,0,0,0,0,0.0,1,0,328,18,171,16,2,away
9753,0,0,-3,0,1.3,2,0,0.4,False,0.0,61,0,0,0,1,0,8.0,-1,0,342,18,178,17,6,home
9754,0,0,8,0,1.8,0,0,2.7,False,7.6,45,0,0,0,0,0,18.0,1,0,343,18,178,17,6,home
9755,0,0,8,0,3.1,2,0,0.9,False,5.8,90,0,0,0,0,0,0.0,1,1,344,18,178,17,6,home
9756,0,0,2,0,1.1,2,0,0.9,False,6.0,73,0,0,0,0,0,2.0,2,0,345,18,178,17,6,home
9757,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,346,18,178,17,6,home
9758,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,347,18,178,17,6,home
9759,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,348,18,178,17,6,home
9760,0,0,10,0,13.8,2,0,2.6,False,10.6,90,0,0,0,0,0,2.0,1,1,349,18,178,17,6,home
9761,0,0,2,0,1.1,2,0,0.2,False,1.2,45,0,0,0,0,0,0.0,1,0,350,18,178,17,6,home
9762,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,351,18,178,17,6,home
9763,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,352,18,178,17,6,home
9764,0,0,2,1,2.5,0,0,1.3,False,2.2,68,0,0,0,0,0,8.0,2,1,368,18,179,18,12,home
9765,0,0,4,0,10.8,0,0,1.9,False,4.2,13,0,0,0,0,0,4.0,1,0,369,18,179,18,12,home
9766,0,0,7,1,17.0,0,0,3.7,False,19.4,90,0,0,0,0,0,1.0,3,0,370,18,179,18,12,home
9767,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,371,18,179,18,12,home
9768,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,372,18,179,18,12,home
9769,0,0,5,1,1.6,0,0,1.0,False,8.8,76,0,0,0,0,0,0.0,2,1,373,18,179,18,12,home
9770,0,0,3,0,0.1,0,0,0.5,False,3.2,21,0,0,0,0,0,2.0,1,0,374,18,179,18,12,home
9771,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,375,18,179,18,12,home
9784,0,0,15,0,14.7,1,0,2.6,False,10.2,90,0,0,0,0,0,1.0,2,0,414,18,177,20,14,away
9785,1,0,22,0,30.0,1,0,7.1,False,22.6,90,0,0,0,0,0,18.0,4,1,415,18,177,20,14,away
9786,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,416,18,177,20,14,away
9787,0,0,15,0,49.9,1,0,11.9,False,23.2,90,0,0,0,0,0,46.0,2,0,417,18,177,20,14,away
9788,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,418,18,177,20,14,away
9789,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,419,18,177,20,14,away
9790,0,0,12,0,1.0,1,0,1.2,False,10.8,90,0,0,0,0,0,0.0,2,0,420,18,177,20,14,away
9791,0,0,3,0,1.2,1,0,0.1,False,0.0,45,0,0,0,0,0,0.0,1,0,421,18,173,4,15,home
9792,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,422,18,174,8,1,home
9793,0,0,1,0,0.6,0,0,0.1,False,0.4,25,0,0,0,0,0,0.0,1,0,430,18,172,5,3,away
9794,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,431,18,178,6,17,away
9795,1,0,21,1,15.3,0,0,4.3,False,27.2,67,0,0,0,0,0,0.0,5,1,432,18,178,6,17,away
9796,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,435,18,177,14,20,home
9797,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,438,18,171,16,2,away
9798,0,0,4,0,5.9,0,0,0.8,False,2.2,52,0,0,0,0,0,0.0,1,0,441,18,173,15,4,away
9799,0,0,5,0,11.8,0,0,1.7,False,5.2,16,0,0,0,0,0,0.0,1,0,442,18,178,17,6,home
9800,0,0,9,0,1.9,0,0,0.4,False,1.8,11,0,0,0,0,0,0.0,1,0,443,18,175,11,9,home
9801,0,0,11,0,12.3,3,0,1.8,False,4.0,76,0,0,0,0,0,2.0,2,0,448,18,175,9,11,away
9802,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,453,18,173,15,4,away
9803,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,456,18,173,15,4,away
9804,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,462,18,178,6,17,away
9805,0,0,9,1,16.8,0,0,4.2,False,5.6,90,0,0,0,0,0,20.0,3,0,463,18,178,6,17,away
9806,0,0,4,0,18.5,0,0,6.2,False,8.0,22,0,0,0,0,0,35.0,1,0,465,18,171,2,16,home
9807,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,469,18,174,1,8,away
9808,0,0,11,0,21.8,3,0,4.6,False,4.0,90,0,0,0,0,0,20.0,2,0,470,18,171,2,16,home
9809,0,0,7,0,11.9,0,0,1.8,False,4.4,37,0,0,0,0,0,2.0,1,0,472,18,173,15,4,away
9810,0,2,23,1,5.8,0,0,2.3,False,14.8,85,0,0,0,0,0,2.0,5,0,476,18,172,3,5,home
9811,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,480,18,175,9,11,away
9812,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,482,18,176,13,7,home
9813,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,483,18,176,13,7,home
9814,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,488,18,174,1,8,away
9815,0,0,9,1,21.4,0,0,3.5,False,9.8,90,0,0,0,0,0,4.0,3,0,489,18,174,1,8,away
9816,0,0,1,0,10.3,0,0,1.2,False,1.4,24,0,0,0,0,0,0.0,0,1,490,18,174,1,8,away
9817,0,0,16,0,13.5,3,0,2.8,False,14.6,82,0,0,0,0,0,0.0,2,0,491,18,171,2,16,home
9818,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,492,18,172,3,5,home
9819,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,497,18,174,8,1,home
9820,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,499,18,176,13,7,home
9821,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,500,18,176,13,7,home
9822,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,505,18,172,3,5,home
9823,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,507,18,177,14,20,home
9824,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,508,18,171,16,2,away
9825,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,510,18,176,7,13,away
9826,0,0,12,0,32.8,1,0,7.4,False,18.4,90,0,0,0,0,0,23.0,2,0,516,18,173,4,15,home
9827,0,0,3,0,0.5,0,0,0.1,False,0.6,13,0,0,0,0,0,0.0,1,0,517,18,175,9,11,away
9828,0,0,4,0,0.0,0,0,0.0,False,0.4,8,0,0,0,0,0,0.0,1,0,522,18,173,15,4,away
9829,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,523,18,178,17,6,home
9830,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,524,18,178,17,6,home
9831,1,2,30,1,0.6,0,1,7.4,True,32.4,86,0,0,0,0,0,41.0,13,0,525,18,179,18,12,home
9832,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,527,18,178,17,6,home
9833,0,0,8,0,15.3,0,0,4.0,False,6.2,13,0,0,0,0,0,18.0,1,0,528,18,177,20,14,away
9834,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,533,18,178,6,17,away
9835,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,537,18,173,4,15,home
9836,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,539,18,176,7,13,away
9837,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,540,18,176,13,7,home
9838,0,0,8,1,2.0,0,0,1.9,False,16.6,90,0,0,0,0,0,0.0,2,1,541,18,174,1,8,away
9840,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,557,18,174,8,1,home
9841,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,560,18,177,20,14,away
9842,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,563,18,179,18,12,home
9843,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,564,18,172,3,5,home
9844,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,565,18,172,3,5,home
9845,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,566,18,177,20,14,away
9846,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,567,18,177,20,14,away
9849,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,571,18,172,5,3,away
9850,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,574,18,172,3,5,home
9851,0,0,8,1,4.0,0,0,1.0,False,6.4,65,0,0,0,0,0,0.0,3,0,576,18,174,1,8,away
9852,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,580,18,176,7,13,away
9853,0,0,1,1,3.8,0,0,6.1,False,3.4,77,0,0,0,0,0,54.0,2,0,11,18,174,1,8,away
9854,0,0,4,0,0.0,0,0,0.2,False,2.0,12,0,0,0,0,0,0.0,1,0,12,18,174,1,8,away
9855,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,13,18,174,1,8,away
9856,0,0,1,0,10.7,0,0,1.8,False,1.2,34,0,0,0,0,0,6.0,0,1,26,18,171,2,16,home
9857,0,0,-2,0,4.2,0,0,0.9,False,0.8,45,0,0,0,0,0,4.0,1,0,44,18,173,4,15,home
9858,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,45,18,173,4,15,home
9859,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,46,18,173,4,15,home
9860,0,0,1,0,5.3,1,0,1.1,False,1.8,45,0,0,0,0,0,4.0,1,0,67,18,172,3,5,home
9861,0,0,3,0,4.8,1,0,1.4,False,7.4,90,0,0,0,0,0,2.0,2,0,68,18,172,3,5,home
9862,0,0,3,0,0.3,1,0,0.0,False,0.0,4,0,0,0,0,0,0.0,1,0,69,18,172,3,5,home
9863,0,0,1,0,0.1,0,0,0.2,False,0.0,27,0,0,0,0,0,3.0,1,0,70,18,173,15,4,away
9864,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,71,18,172,3,5,home
9865,0,0,-2,1,2.3,0,0,1.0,False,0.0,74,0,0,0,0,0,8.0,1,1,90,18,172,5,3,away
9866,0,0,-1,1,1.7,0,0,0.0,False,0.0,90,0,0,0,0,0,2.0,2,0,91,18,172,5,3,away
9867,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,92,18,172,5,3,away
9868,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,110,18,178,6,17,away
9869,0,0,7,0,12.7,1,0,6.9,False,9.0,90,0,0,0,0,0,47.0,2,0,129,18,176,7,13,away
9870,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,130,18,176,7,13,away
9871,0,0,4,1,1.1,0,0,1.1,False,0.0,68,0,0,0,0,0,11.0,2,0,146,18,174,8,1,home
